Journey_ID,Journey_Date,Departure_Time,Arrival_Time,Actual_Arrival_Time,Reason_for_Delay,Duration_Time,Delay_Period,journey_key
26221,2024-04-10,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-04-10_15:00:00
26222,2024-04-11,12:00:00,14:15:00,14:15:00,No Delay,135.0,0.0,2024-04-11_12:00:00
26223,2024-04-11,12:00:00,13:20:00,13:20:00,No Delay,80.0,0.0,2024-04-11_12:00:00
26224,2024-04-10,15:30:00,16:50:00,16:50:00,No Delay,80.0,0.0,2024-04-10_15:30:00
26225,2024-04-11,12:30:00,13:00:00,13:00:00,No Delay,30.0,0.0,2024-04-11_12:30:00
26226,2024-04-11,12:45:00,13:45:00,13:45:00,No Delay,60.0,0.0,2024-04-11_12:45:00
26227,2024-04-11,12:45:00,13:45:00,13:45:00,No Delay,60.0,0.0,2024-04-11_12:45:00
26228,2024-04-10,15:45:00,17:35:00,17:35:00,No Delay,110.0,0.0,2024-04-10_15:45:00
26229,2024-04-11,12:45:00,13:45:00,13:45:00,No Delay,60.0,0.0,2024-04-11_12:45:00
26230,2024-04-10,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-04-10_16:00:00
26231,2024-04-10,16:00:00,17:00:00,17:00:00,No Delay,60.0,0.0,2024-04-10_16:00:00
26232,2024-04-10,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-04-10_16:00:00
26233,2024-04-10,16:00:00,16:30:00,16:30:00,No Delay,30.0,0.0,2024-04-10_16:00:00
26234,2024-04-10,16:00:00,17:10:00,17:10:00,No Delay,70.0,0.0,2024-04-10_16:00:00
26235,2024-04-10,16:00:00,17:10:00,17:10:00,No Delay,70.0,0.0,2024-04-10_16:00:00
26236,2024-04-10,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-04-10_16:00:00
26237,2024-04-10,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-04-10_16:15:00
26238,2024-04-10,16:15:00,17:35:00,17:35:00,No Delay,80.0,0.0,2024-04-10_16:15:00
26239,2024-04-10,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-04-10_16:15:00
26240,2024-04-11,13:30:00,14:30:00,14:30:00,No Delay,60.0,0.0,2024-04-11_13:30:00
26241,2024-04-10,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-04-10_17:45:00
26242,2024-04-10,17:45:00,18:30:00,18:30:00,No Delay,45.0,0.0,2024-04-10_17:45:00
26243,2024-04-10,17:00:00,18:20:00,18:20:00,No Delay,80.0,0.0,2024-04-10_17:00:00
26244,2024-04-10,17:00:00,18:50:00,18:50:00,Technical Issue,110.0,0.0,2024-04-10_17:00:00
26245,2024-04-10,17:00:00,18:50:00,18:50:00,Technical Issue,110.0,0.0,2024-04-10_17:00:00
26246,2024-04-10,17:00:00,18:50:00,18:50:00,Technical Issue,110.0,0.0,2024-04-10_17:00:00
26247,2024-04-10,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-04-10_17:15:00
26248,2024-04-11,14:15:00,15:35:00,15:35:00,No Delay,80.0,0.0,2024-04-11_14:15:00
26249,2024-04-10,17:15:00,18:35:00,18:35:00,No Delay,80.0,0.0,2024-04-10_17:15:00
26250,2024-04-10,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-04-10_17:15:00
26251,2024-04-10,17:15:00,19:30:00,19:30:00,No Delay,135.0,0.0,2024-04-10_17:15:00
26252,2024-04-10,17:15:00,19:30:00,19:30:00,No Delay,135.0,0.0,2024-04-10_17:15:00
26253,2024-04-10,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-10_17:45:00
26254,2024-04-10,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-04-10_17:45:00
26255,2024-04-11,14:45:00,16:05:00,16:05:00,No Delay,80.0,0.0,2024-04-11_14:45:00
26256,2024-04-10,18:00:00,19:00:00,19:00:00,No Delay,60.0,0.0,2024-04-10_18:00:00
26257,2024-04-10,18:00:00,19:20:00,19:20:00,No Delay,80.0,0.0,2024-04-10_18:00:00
26258,2024-04-11,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-04-11_15:00:00
26259,2024-04-11,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-04-11_15:00:00
26260,2024-04-11,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-04-11_15:00:00
26261,2024-04-11,15:15:00,16:35:00,16:35:00,No Delay,80.0,0.0,2024-04-11_15:15:00
26262,2024-04-10,17:30:00,19:20:00,19:40:00,Technical Issue,110.0,20.0,2024-04-10_17:30:00
26263,2024-04-10,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-04-10_18:45:00
26264,2024-04-10,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-04-10_18:45:00
26265,2024-04-10,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-04-10_18:45:00
26266,2024-04-10,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-04-10_18:45:00
26267,2024-04-10,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-04-10_18:45:00
26268,2024-04-10,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-04-10_18:45:00
26269,2024-04-10,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-04-10_18:45:00
26270,2024-04-10,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-04-10_18:45:00
26271,2024-04-11,16:00:00,17:20:00,18:40:00,Weather,80.0,80.0,2024-04-11_16:00:00
26272,2024-04-11,16:00:00,16:30:00,16:30:00,No Delay,30.0,0.0,2024-04-11_16:00:00
26273,2024-04-11,16:00:00,17:20:00,18:40:00,Weather,80.0,80.0,2024-04-11_16:00:00
26274,2024-04-11,16:00:00,17:20:00,18:40:00,Weather,80.0,80.0,2024-04-11_16:00:00
26275,2024-04-11,16:15:00,17:35:00,17:35:00,No Delay,80.0,0.0,2024-04-11_16:15:00
26276,2024-04-11,16:15:00,18:05:00,18:05:00,No Delay,110.0,0.0,2024-04-11_16:15:00
26277,2024-04-11,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-04-11_16:15:00
26278,2024-04-10,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-10_18:45:00
26279,2024-04-10,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-04-10_18:45:00
26280,2024-04-10,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-10_18:45:00
26281,2024-04-10,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-04-10_18:45:00
26282,2024-04-11,17:15:00,19:05:00,19:05:00,No Delay,110.0,0.0,2024-04-11_17:15:00
26283,2024-04-10,20:15:00,22:30:00,22:30:00,No Delay,135.0,0.0,2024-04-10_20:15:00
26284,2024-04-10,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-04-10_20:15:00
26285,2024-04-10,20:15:00,21:00:00,21:00:00,No Delay,45.0,0.0,2024-04-10_20:15:00
26286,2024-04-11,17:30:00,19:45:00,20:05:00,Technical Issue,135.0,20.0,2024-04-11_17:30:00
26287,2024-04-10,20:30:00,21:50:00,21:50:00,No Delay,80.0,0.0,2024-04-10_20:30:00
26288,2024-04-10,20:30:00,21:50:00,21:50:00,No Delay,80.0,0.0,2024-04-10_20:30:00
26289,2024-04-11,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-11_18:45:00
26290,2024-04-11,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-04-11_18:45:00
26291,2024-04-11,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-11_17:45:00
26292,2024-04-11,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-04-11_17:45:00
26293,2024-04-11,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-11_17:45:00
26294,2024-04-11,18:30:00,19:30:00,19:30:00,No Delay,60.0,0.0,2024-04-11_18:30:00
26295,2024-04-11,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-11_18:45:00
26296,2024-04-11,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-04-11_18:45:00
26297,2024-04-11,18:45:00,19:55:00,19:55:00,No Delay,70.0,0.0,2024-04-11_18:45:00
26298,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26299,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26300,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26301,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26302,2024-04-11,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-11_18:45:00
26303,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26304,2024-04-11,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-04-11_17:45:00
26305,2024-04-11,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-11_18:45:00
26306,2024-04-11,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-11_17:45:00
26307,2024-04-11,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-11_17:45:00
26308,2024-04-11,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-11_17:45:00
26309,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26310,2024-04-11,19:30:00,21:20:00,21:20:00,No Delay,110.0,0.0,2024-04-11_19:30:00
26311,2024-04-11,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-04-11_20:15:00
26312,2024-04-11,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-04-11_20:15:00
26313,2024-04-11,20:15:00,21:15:00,21:15:00,No Delay,60.0,0.0,2024-04-11_20:15:00
26314,2024-04-11,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-04-11_20:15:00
26315,2024-04-11,20:30:00,21:50:00,21:50:00,No Delay,80.0,0.0,2024-04-11_20:30:00
26316,2024-04-11,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-04-11_00:00:00
26317,2024-04-11,21:00:00,22:20:00,22:20:00,No Delay,80.0,0.0,2024-04-11_21:00:00
26318,2024-04-11,00:15:00,00:45:00,00:45:00,No Delay,30.0,0.0,2024-04-11_00:15:00
26319,2024-04-11,00:30:00,02:20:00,02:20:00,No Delay,110.0,0.0,2024-04-11_00:30:00
26320,2024-04-11,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-04-11_21:30:00
26321,2024-04-11,00:30:00,02:20:00,02:20:00,No Delay,110.0,0.0,2024-04-11_00:30:00
26322,2024-04-11,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-04-11_21:30:00
26323,2024-04-11,22:00:00,23:20:00,23:20:00,No Delay,80.0,0.0,2024-04-11_22:00:00
26324,2024-04-11,22:00:00,23:20:00,23:20:00,No Delay,80.0,0.0,2024-04-11_22:00:00
26325,2024-04-11,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-04-11_22:15:00
26326,2024-04-11,01:30:00,02:00:00,02:00:00,No Delay,30.0,0.0,2024-04-11_01:30:00
26327,2024-04-11,22:30:00,23:45:00,23:45:00,No Delay,75.0,0.0,2024-04-11_22:30:00
26328,2024-04-11,01:30:00,02:00:00,02:00:00,No Delay,30.0,0.0,2024-04-11_01:30:00
26329,2024-04-13,16:00:00,20:20:00,20:20:00,No Delay,260.0,0.0,2024-04-13_16:00:00
26330,2024-04-11,02:00:00,03:00:00,03:00:00,No Delay,60.0,0.0,2024-04-11_02:00:00
26331,2024-04-11,02:00:00,03:00:00,03:00:00,No Delay,60.0,0.0,2024-04-11_02:00:00
26332,2024-04-11,02:00:00,03:00:00,03:00:00,No Delay,60.0,0.0,2024-04-11_02:00:00
26333,2024-04-12,23:15:00,23:45:00,23:45:00,No Delay,30.0,0.0,2024-04-12_23:15:00
26334,2024-04-12,23:30:00,00:00:00,00:00:00,No Delay,-1410.0,0.0,2024-04-12_23:30:00
26335,2024-04-11,02:30:00,03:00:00,03:00:00,No Delay,30.0,0.0,2024-04-11_02:30:00
26336,2024-04-12,23:45:00,01:05:00,01:05:00,No Delay,-1360.0,0.0,2024-04-12_23:45:00
26337,2024-04-11,23:45:00,00:35:00,00:35:00,No Delay,-1390.0,0.0,2024-04-11_23:45:00
26338,2024-04-11,23:45:00,00:45:00,00:45:00,No Delay,-1380.0,0.0,2024-04-11_23:45:00
26339,2024-04-12,23:45:00,00:35:00,00:35:00,No Delay,-1390.0,0.0,2024-04-12_23:45:00
26340,2024-04-12,00:00:00,01:50:00,01:50:00,No Delay,110.0,0.0,2024-04-12_00:00:00
26341,2024-04-12,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-04-12_00:00:00
26342,2024-04-12,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-04-12_00:00:00
26343,2024-04-11,03:00:00,03:30:00,03:30:00,No Delay,30.0,0.0,2024-04-11_03:00:00
26344,2024-04-11,03:30:00,04:00:00,04:00:00,No Delay,30.0,0.0,2024-04-11_03:30:00
26345,2024-04-11,03:45:00,04:15:00,04:15:00,No Delay,30.0,0.0,2024-04-11_03:45:00
26346,2024-04-11,03:45:00,04:30:00,04:30:00,No Delay,45.0,0.0,2024-04-11_03:45:00
26347,2024-04-11,04:15:00,05:35:00,05:35:00,No Delay,80.0,0.0,2024-04-11_04:15:00
26348,2024-04-12,01:15:00,01:45:00,01:45:00,No Delay,30.0,0.0,2024-04-12_01:15:00
26349,2024-04-12,01:30:00,02:00:00,02:00:00,No Delay,30.0,0.0,2024-04-12_01:30:00
26350,2024-04-11,04:30:00,06:20:00,06:20:00,No Delay,110.0,0.0,2024-04-11_04:30:00
26351,2024-04-12,01:45:00,03:35:00,03:35:00,No Delay,110.0,0.0,2024-04-12_01:45:00
26352,2024-04-12,01:45:00,02:35:00,02:35:00,No Delay,50.0,0.0,2024-04-12_01:45:00
26353,2024-04-12,01:45:00,03:15:00,03:15:00,No Delay,90.0,0.0,2024-04-12_01:45:00
26354,2024-04-12,01:45:00,04:00:00,04:00:00,No Delay,135.0,0.0,2024-04-12_01:45:00
26355,2024-04-12,01:45:00,04:00:00,04:00:00,No Delay,135.0,0.0,2024-04-12_01:45:00
26356,2024-04-12,02:00:00,03:00:00,03:00:00,No Delay,60.0,0.0,2024-04-12_02:00:00
26357,2024-04-11,05:00:00,05:45:00,05:45:00,No Delay,45.0,0.0,2024-04-11_05:00:00
26358,2024-04-12,02:00:00,03:00:00,03:00:00,No Delay,60.0,0.0,2024-04-12_02:00:00
26359,2024-04-11,05:00:00,06:50:00,06:50:00,No Delay,110.0,0.0,2024-04-11_05:00:00
26360,2024-04-11,05:00:00,07:15:00,07:15:00,No Delay,135.0,0.0,2024-04-11_05:00:00
26361,2024-04-11,05:00:00,05:30:00,05:30:00,No Delay,30.0,0.0,2024-04-11_05:00:00
26362,2024-04-11,05:30:00,06:50:00,06:50:00,No Delay,80.0,0.0,2024-04-11_05:30:00
26363,2024-04-11,05:45:00,06:15:00,06:15:00,No Delay,30.0,0.0,2024-04-11_05:45:00
26364,2024-04-12,03:00:00,03:30:00,03:30:00,No Delay,30.0,0.0,2024-04-12_03:00:00
26365,2024-04-11,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-04-11_06:15:00
26366,2024-04-12,03:15:00,03:45:00,03:45:00,No Delay,30.0,0.0,2024-04-12_03:15:00
26367,2024-04-11,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-11_06:30:00
26368,2024-04-11,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-11_06:30:00
26369,2024-04-11,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-11_06:30:00
26370,2024-04-11,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-11_06:30:00
26371,2024-04-11,06:45:00,07:45:00,07:45:00,No Delay,60.0,0.0,2024-04-11_06:45:00
26372,2024-04-12,03:45:00,05:35:00,05:35:00,No Delay,110.0,0.0,2024-04-12_03:45:00
26373,2024-04-12,03:45:00,06:00:00,06:00:00,No Delay,135.0,0.0,2024-04-12_03:45:00
26374,2024-04-12,04:15:00,04:45:00,04:45:00,No Delay,30.0,0.0,2024-04-12_04:15:00
26375,2024-04-11,07:15:00,07:45:00,07:45:00,No Delay,30.0,0.0,2024-04-11_07:15:00
26376,2024-04-11,07:30:00,08:40:00,08:40:00,No Delay,70.0,0.0,2024-04-11_07:30:00
26377,2024-04-11,07:30:00,08:50:00,08:50:00,No Delay,80.0,0.0,2024-04-11_07:30:00
26378,2024-04-11,07:30:00,08:50:00,08:50:00,No Delay,80.0,0.0,2024-04-11_07:30:00
26379,2024-04-11,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-04-11_07:30:00
26380,2024-04-11,07:30:00,09:00:00,09:00:00,No Delay,90.0,0.0,2024-04-11_07:30:00
26381,2024-04-11,07:30:00,08:15:00,08:15:00,Staff Shortage,45.0,0.0,2024-04-11_07:30:00
26382,2024-04-11,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-04-11_07:30:00
26383,2024-04-11,07:30:00,08:40:00,08:40:00,No Delay,70.0,0.0,2024-04-11_07:30:00
26384,2024-04-11,08:00:00,10:15:00,10:28:00,Weather,135.0,13.0,2024-04-11_08:00:00
26385,2024-04-11,08:00:00,09:30:00,09:30:00,No Delay,90.0,0.0,2024-04-11_08:00:00
26386,2024-04-12,05:00:00,06:50:00,06:50:00,No Delay,110.0,0.0,2024-04-12_05:00:00
26387,2024-04-11,08:00:00,10:15:00,10:28:00,Weather,135.0,13.0,2024-04-11_08:00:00
26388,2024-04-11,08:00:00,10:15:00,10:28:00,Weather,135.0,13.0,2024-04-11_08:00:00
26389,2024-04-11,08:00:00,10:15:00,10:28:00,Weather,135.0,13.0,2024-04-11_08:00:00
26390,2024-04-11,08:00:00,10:15:00,10:28:00,Weather,135.0,13.0,2024-04-11_08:00:00
26391,2024-04-12,05:00:00,05:30:00,05:30:00,No Delay,30.0,0.0,2024-04-12_05:00:00
26392,2024-04-11,08:00:00,10:15:00,10:28:00,Weather,135.0,13.0,2024-04-11_08:00:00
26393,2024-04-11,08:00:00,10:15:00,10:28:00,Weather,135.0,13.0,2024-04-11_08:00:00
26394,2024-04-11,08:00:00,10:15:00,10:28:00,Weather,135.0,13.0,2024-04-11_08:00:00
26395,2024-04-12,05:15:00,06:35:00,06:35:00,No Delay,80.0,0.0,2024-04-12_05:15:00
26396,2024-04-11,08:15:00,09:35:00,09:35:00,No Delay,80.0,0.0,2024-04-11_08:15:00
26397,2024-04-11,08:30:00,09:30:00,09:30:00,No Delay,60.0,0.0,2024-04-11_08:30:00
26398,2024-04-11,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-11_07:45:00
26399,2024-04-11,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-11_07:45:00
26400,2024-04-11,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-04-11_07:45:00
26401,2024-04-11,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-11_07:45:00
26402,2024-04-11,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-11_07:45:00
26403,2024-04-11,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-04-11_08:45:00
26404,2024-04-12,05:45:00,06:45:00,06:45:00,No Delay,60.0,0.0,2024-04-12_05:45:00
26405,2024-04-11,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-11_07:45:00
26406,2024-04-11,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-11_07:45:00
26407,2024-04-12,06:00:00,06:30:00,06:30:00,No Delay,30.0,0.0,2024-04-12_06:00:00
26408,2024-04-12,06:00:00,06:30:00,06:30:00,No Delay,30.0,0.0,2024-04-12_06:00:00
26409,2024-04-11,09:15:00,10:15:00,10:15:00,No Delay,60.0,0.0,2024-04-11_09:15:00
26410,2024-04-11,09:15:00,09:45:00,09:45:00,No Delay,30.0,0.0,2024-04-11_09:15:00
26411,2024-04-12,06:15:00,06:45:00,06:45:00,Signal failure,30.0,0.0,2024-04-12_06:15:00
26412,2024-04-11,16:00:00,20:20:00,20:20:00,Weather,260.0,0.0,2024-04-11_16:00:00
26413,2024-04-12,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-04-12_06:15:00
26414,2024-04-12,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-04-12_06:15:00
26415,2024-04-11,09:15:00,09:45:00,09:45:00,No Delay,30.0,0.0,2024-04-11_09:15:00
26416,2024-04-12,06:15:00,06:45:00,06:45:00,Signal failure,30.0,0.0,2024-04-12_06:15:00
26417,2024-04-12,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-04-12_06:15:00
26418,2024-04-12,06:15:00,06:45:00,06:45:00,Signal failure,30.0,0.0,2024-04-12_06:15:00
26419,2024-04-12,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-04-12_06:15:00
26420,2024-04-12,07:15:00,07:45:00,07:45:00,No Delay,30.0,0.0,2024-04-12_07:15:00
26421,2024-04-12,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-04-12_06:15:00
26422,2024-04-12,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-12_06:30:00
26423,2024-04-12,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-12_06:30:00
26424,2024-04-12,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-12_07:45:00
26425,2024-04-12,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-12_07:45:00
26426,2024-04-12,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-04-12_07:45:00
26427,2024-04-12,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-04-12_06:45:00
26428,2024-04-12,06:45:00,08:05:00,08:05:00,No Delay,80.0,0.0,2024-04-12_06:45:00
26429,2024-04-12,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-12_07:45:00
26430,2024-04-12,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-12_07:45:00
26431,2024-04-12,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-12_07:45:00
26432,2024-04-11,09:45:00,11:05:00,11:05:00,Signal failure,80.0,0.0,2024-04-11_09:45:00
26433,2024-04-12,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-12_07:45:00
26434,2024-04-12,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-12_07:45:00
26435,2024-04-12,07:00:00,08:20:00,08:20:00,No Delay,80.0,0.0,2024-04-12_07:00:00
26436,2024-04-12,07:00:00,08:15:00,08:15:00,No Delay,75.0,0.0,2024-04-12_07:00:00
26437,2024-04-12,07:00:00,08:00:00,08:00:00,No Delay,60.0,0.0,2024-04-12_07:00:00
26438,2024-04-12,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-04-12_07:30:00
26439,2024-04-12,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-04-12_07:30:00
26440,2024-04-12,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-04-12_07:30:00
26441,2024-04-12,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-04-12_07:30:00
26442,2024-04-12,07:45:00,09:05:00,09:05:00,No Delay,80.0,0.0,2024-04-12_07:45:00
26443,2024-04-12,08:00:00,10:15:00,11:15:00,Weather,135.0,60.0,2024-04-12_08:00:00
26444,2024-04-12,08:00:00,09:20:00,09:20:00,No Delay,80.0,0.0,2024-04-12_08:00:00
26445,2024-04-12,08:00:00,10:15:00,11:15:00,Weather,135.0,60.0,2024-04-12_08:00:00
26446,2024-04-12,08:00:00,10:15:00,11:15:00,Weather,135.0,60.0,2024-04-12_08:00:00
26447,2024-04-11,11:00:00,11:45:00,11:45:00,No Delay,45.0,0.0,2024-04-11_11:00:00
26448,2024-04-11,11:00:00,12:20:00,12:20:00,Signal failure,80.0,0.0,2024-04-11_11:00:00
26449,2024-04-12,08:15:00,09:35:00,09:35:00,No Delay,80.0,0.0,2024-04-12_08:15:00
26450,2024-04-12,08:15:00,09:35:00,09:35:00,No Delay,80.0,0.0,2024-04-12_08:15:00
26451,2024-04-11,11:30:00,12:50:00,12:50:00,No Delay,80.0,0.0,2024-04-11_11:30:00
26452,2024-04-11,11:45:00,13:05:00,13:05:00,No Delay,80.0,0.0,2024-04-11_11:45:00
26453,2024-04-12,08:45:00,10:35:00,10:35:00,No Delay,110.0,0.0,2024-04-12_08:45:00
26454,2024-04-11,11:45:00,13:05:00,13:05:00,No Delay,80.0,0.0,2024-04-11_11:45:00
26455,2024-04-12,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-04-12_08:45:00
26456,2024-04-12,09:00:00,10:20:00,10:20:00,No Delay,80.0,0.0,2024-04-12_09:00:00
26457,2024-04-12,09:00:00,10:50:00,10:50:00,No Delay,110.0,0.0,2024-04-12_09:00:00
26458,2024-04-11,12:00:00,12:30:00,12:30:00,No Delay,30.0,0.0,2024-04-11_12:00:00
26459,2024-04-12,09:00:00,10:00:00,10:00:00,No Delay,60.0,0.0,2024-04-12_09:00:00
26460,2024-04-11,11:15:00,12:35:00,13:12:00,Technical Issue,80.0,37.0,2024-04-11_11:15:00
26461,2024-04-12,09:00:00,09:30:00,09:30:00,No Delay,30.0,0.0,2024-04-12_09:00:00
26462,2024-04-12,09:15:00,09:45:00,09:45:00,No Delay,30.0,0.0,2024-04-12_09:15:00
26463,2024-04-12,09:30:00,10:00:00,10:00:00,No Delay,30.0,0.0,2024-04-12_09:30:00
26464,2024-04-12,09:30:00,11:20:00,11:20:00,Traffic,110.0,0.0,2024-04-12_09:30:00
26465,2024-04-12,09:45:00,11:35:00,11:39:00,Signal Failure,110.0,4.0,2024-04-12_09:45:00
26466,2024-04-11,13:00:00,14:20:00,14:20:00,No Delay,80.0,0.0,2024-04-11_13:00:00
26467,2024-04-11,13:15:00,13:45:00,13:45:00,No Delay,30.0,0.0,2024-04-11_13:15:00
26468,2024-04-12,10:30:00,11:50:00,11:50:00,No Delay,80.0,0.0,2024-04-12_10:30:00
26469,2024-04-12,10:45:00,12:05:00,12:05:00,No Delay,80.0,0.0,2024-04-12_10:45:00
26470,2024-04-11,14:00:00,15:00:00,15:00:00,No Delay,60.0,0.0,2024-04-11_14:00:00
26471,2024-04-12,11:00:00,12:20:00,12:20:00,No Delay,80.0,0.0,2024-04-12_11:00:00
26472,2024-04-12,11:00:00,12:20:00,12:20:00,No Delay,80.0,0.0,2024-04-12_11:00:00
26473,2024-04-11,14:45:00,17:15:00,17:15:00,No Delay,150.0,0.0,2024-04-11_14:45:00
26474,2024-04-11,14:45:00,16:35:00,16:35:00,No Delay,110.0,0.0,2024-04-11_14:45:00
26475,2024-04-11,15:15:00,16:35:00,16:35:00,No Delay,80.0,0.0,2024-04-11_15:15:00
26476,2024-04-11,15:30:00,16:30:00,16:30:00,No Delay,60.0,0.0,2024-04-11_15:30:00
26477,2024-04-12,12:30:00,13:00:00,13:00:00,No Delay,30.0,0.0,2024-04-12_12:30:00
