Time_ID,Purchase_Date,Time_of_Purchase,Day,Month,Year,time_key,Hour_of_Day
21755,2024-03-23,1970-01-01 17:27:41,23,3,2024,2024-03-23_17:27:41,17
21756,2024-03-23,1970-01-01 17:27:50,23,3,2024,2024-03-23_17:27:50,17
21757,2024-03-23,1970-01-01 17:31:12,23,3,2024,2024-03-23_17:31:12,17
21758,2024-03-23,1970-01-01 17:37:15,23,3,2024,2024-03-23_17:37:15,17
21759,2024-03-23,1970-01-01 17:38:40,23,3,2024,2024-03-23_17:38:40,17
21760,2024-03-23,1970-01-01 17:44:00,23,3,2024,2024-03-23_17:44:00,17
21761,2024-03-23,1970-01-01 17:44:10,23,3,2024,2024-03-23_17:44:10,17
21762,2024-03-23,1970-01-01 17:45:24,23,3,2024,2024-03-23_17:45:24,17
21763,2024-03-23,1970-01-01 17:46:47,23,3,2024,2024-03-23_17:46:47,17
21764,2024-03-23,1970-01-01 17:46:57,23,3,2024,2024-03-23_17:46:57,17
21765,2024-03-23,1970-01-01 17:56:40,23,3,2024,2024-03-23_17:56:40,17
21766,2024-03-23,1970-01-01 18:14:11,23,3,2024,2024-03-23_18:14:11,18
21767,2024-03-23,1970-01-01 18:16:03,23,3,2024,2024-03-23_18:16:03,18
21768,2024-03-23,1970-01-01 18:44:30,23,3,2024,2024-03-23_18:44:30,18
21769,2024-03-23,1970-01-01 18:46:02,23,3,2024,2024-03-23_18:46:02,18
21770,2024-03-23,1970-01-01 18:52:32,23,3,2024,2024-03-23_18:52:32,18
21771,2024-03-23,1970-01-01 18:54:06,23,3,2024,2024-03-23_18:54:06,18
21772,2024-03-23,1970-01-01 18:59:50,23,3,2024,2024-03-23_18:59:50,18
21773,2024-03-23,1970-01-01 19:01:46,23,3,2024,2024-03-23_19:01:46,19
21774,2024-03-23,1970-01-01 19:23:06,23,3,2024,2024-03-23_19:23:06,19
21775,2024-03-23,1970-01-01 19:26:25,23,3,2024,2024-03-23_19:26:25,19
21776,2024-03-23,1970-01-01 19:33:54,23,3,2024,2024-03-23_19:33:54,19
21777,2024-03-23,1970-01-01 19:36:05,23,3,2024,2024-03-23_19:36:05,19
21778,2024-03-23,1970-01-01 19:38:13,23,3,2024,2024-03-23_19:38:13,19
21779,2024-03-23,1970-01-01 19:42:18,23,3,2024,2024-03-23_19:42:18,19
21780,2024-03-23,1970-01-01 20:00:29,23,3,2024,2024-03-23_20:00:29,20
21781,2024-03-23,1970-01-01 20:00:52,23,3,2024,2024-03-23_20:00:52,20
21782,2024-03-23,1970-01-01 20:05:11,23,3,2024,2024-03-23_20:05:11,20
21783,2024-03-23,1970-01-01 20:08:58,23,3,2024,2024-03-23_20:08:58,20
21784,2024-03-23,1970-01-01 20:10:44,23,3,2024,2024-03-23_20:10:44,20
21785,2024-03-23,1970-01-01 20:15:56,23,3,2024,2024-03-23_20:15:56,20
21786,2024-03-23,1970-01-01 20:16:42,23,3,2024,2024-03-23_20:16:42,20
21787,2024-03-23,1970-01-01 20:17:54,23,3,2024,2024-03-23_20:17:54,20
21788,2024-03-23,1970-01-01 20:20:01,23,3,2024,2024-03-23_20:20:01,20
21789,2024-03-23,1970-01-01 20:20:44,23,3,2024,2024-03-23_20:20:44,20
21790,2024-03-23,1970-01-01 20:21:16,23,3,2024,2024-03-23_20:21:16,20
21791,2024-03-23,1970-01-01 20:24:42,23,3,2024,2024-03-23_20:24:42,20
21792,2024-03-23,1970-01-01 20:25:03,23,3,2024,2024-03-23_20:25:03,20
21793,2024-03-23,1970-01-01 20:25:49,23,3,2024,2024-03-23_20:25:49,20
21794,2024-03-23,1970-01-01 20:26:14,23,3,2024,2024-03-23_20:26:14,20
21795,2024-03-23,1970-01-01 20:26:51,23,3,2024,2024-03-23_20:26:51,20
21796,2024-03-23,1970-01-01 20:28:07,23,3,2024,2024-03-23_20:28:07,20
21797,2024-03-23,1970-01-01 20:29:06,23,3,2024,2024-03-23_20:29:06,20
21798,2024-03-23,1970-01-01 20:29:33,23,3,2024,2024-03-23_20:29:33,20
21799,2024-03-23,1970-01-01 20:32:32,23,3,2024,2024-03-23_20:32:32,20
21800,2024-03-23,1970-01-01 21:33:32,23,3,2024,2024-03-23_21:33:32,21
21801,2024-03-23,1970-01-01 21:38:22,23,3,2024,2024-03-23_21:38:22,21
21802,2024-03-23,1970-01-01 21:42:20,23,3,2024,2024-03-23_21:42:20,21
21803,2024-03-23,1970-01-01 21:42:48,23,3,2024,2024-03-23_21:42:48,21
21804,2024-03-23,1970-01-01 21:52:02,23,3,2024,2024-03-23_21:52:02,21
21805,2024-03-23,1970-01-01 22:05:23,23,3,2024,2024-03-23_22:05:23,22
21806,2024-03-23,1970-01-01 22:23:26,23,3,2024,2024-03-23_22:23:26,22
21807,2024-03-23,1970-01-01 22:32:04,23,3,2024,2024-03-23_22:32:04,22
21808,2024-03-23,1970-01-01 22:35:30,23,3,2024,2024-03-23_22:35:30,22
21809,2024-03-23,1970-01-01 22:40:31,23,3,2024,2024-03-23_22:40:31,22
21810,2024-03-23,1970-01-01 23:08:34,23,3,2024,2024-03-23_23:08:34,23
21811,2024-03-23,1970-01-01 23:11:11,23,3,2024,2024-03-23_23:11:11,23
21812,2024-03-23,1970-01-01 23:11:29,23,3,2024,2024-03-23_23:11:29,23
21813,2024-03-23,1970-01-01 23:32:14,23,3,2024,2024-03-23_23:32:14,23
21814,2024-03-23,1970-01-01 23:58:21,23,3,2024,2024-03-23_23:58:21,23
21815,2024-03-23,1970-01-01 23:59:15,23,3,2024,2024-03-23_23:59:15,23
21816,2024-03-24,1970-01-01 00:00:14,24,3,2024,2024-03-24_0:00:14,0
21817,2024-03-24,1970-01-01 00:14:16,24,3,2024,2024-03-24_0:14:16,0
21818,2024-03-24,1970-01-01 00:25:20,24,3,2024,2024-03-24_0:25:20,0
21819,2024-03-24,1970-01-01 00:46:36,24,3,2024,2024-03-24_0:46:36,0
21820,2024-03-24,1970-01-01 00:52:51,24,3,2024,2024-03-24_0:52:51,0
21821,2024-03-24,1970-01-01 01:05:50,24,3,2024,2024-03-24_1:05:50,1
21822,2024-03-24,1970-01-01 01:08:35,24,3,2024,2024-03-24_1:08:35,1
21823,2024-03-24,1970-01-01 01:14:03,24,3,2024,2024-03-24_1:14:03,1
21824,2024-03-24,1970-01-01 01:18:10,24,3,2024,2024-03-24_1:18:10,1
21825,2024-03-24,1970-01-01 01:29:34,24,3,2024,2024-03-24_1:29:34,1
21826,2024-03-24,1970-01-01 01:29:50,24,3,2024,2024-03-24_1:29:50,1
21827,2024-03-24,1970-01-01 01:39:31,24,3,2024,2024-03-24_1:39:31,1
21828,2024-03-24,1970-01-01 01:41:05,24,3,2024,2024-03-24_1:41:05,1
21829,2024-03-24,1970-01-01 01:57:48,24,3,2024,2024-03-24_1:57:48,1
21830,2024-03-24,1970-01-01 02:11:14,24,3,2024,2024-03-24_2:11:14,2
21831,2024-03-24,1970-01-01 02:28:08,24,3,2024,2024-03-24_2:28:08,2
21832,2024-03-24,1970-01-01 02:32:04,24,3,2024,2024-03-24_2:32:04,2
21833,2024-03-24,1970-01-01 02:33:16,24,3,2024,2024-03-24_2:33:16,2
21834,2024-03-24,1970-01-01 02:36:07,24,3,2024,2024-03-24_2:36:07,2
21835,2024-03-24,1970-01-01 02:43:54,24,3,2024,2024-03-24_2:43:54,2
21836,2024-03-24,1970-01-01 02:59:49,24,3,2024,2024-03-24_2:59:49,2
21837,2024-03-24,1970-01-01 03:07:16,24,3,2024,2024-03-24_3:07:16,3
21838,2024-03-24,1970-01-01 03:08:04,24,3,2024,2024-03-24_3:08:04,3
21839,2024-03-24,1970-01-01 03:08:40,24,3,2024,2024-03-24_3:08:40,3
21840,2024-03-24,1970-01-01 03:10:05,24,3,2024,2024-03-24_3:10:05,3
21841,2024-03-24,1970-01-01 03:29:12,24,3,2024,2024-03-24_3:29:12,3
21842,2024-03-24,1970-01-01 03:30:02,24,3,2024,2024-03-24_3:30:02,3
21843,2024-03-24,1970-01-01 03:35:56,24,3,2024,2024-03-24_3:35:56,3
21844,2024-03-24,1970-01-01 03:37:26,24,3,2024,2024-03-24_3:37:26,3
21845,2024-03-24,1970-01-01 03:39:53,24,3,2024,2024-03-24_3:39:53,3
21846,2024-03-24,1970-01-01 03:46:18,24,3,2024,2024-03-24_3:46:18,3
21847,2024-03-24,1970-01-01 03:46:36,24,3,2024,2024-03-24_3:46:36,3
21848,2024-03-24,1970-01-01 03:48:47,24,3,2024,2024-03-24_3:48:47,3
21849,2024-03-24,1970-01-01 04:03:31,24,3,2024,2024-03-24_4:03:31,4
21850,2024-03-24,1970-01-01 04:04:08,24,3,2024,2024-03-24_4:04:08,4
21851,2024-03-24,1970-01-01 04:20:20,24,3,2024,2024-03-24_4:20:20,4
21852,2024-03-24,1970-01-01 04:21:45,24,3,2024,2024-03-24_4:21:45,4
21853,2024-03-24,1970-01-01 04:27:04,24,3,2024,2024-03-24_4:27:04,4
21854,2024-03-24,1970-01-01 04:36:36,24,3,2024,2024-03-24_4:36:36,4
21855,2024-03-24,1970-01-01 04:45:02,24,3,2024,2024-03-24_4:45:02,4
21856,2024-03-24,1970-01-01 04:52:24,24,3,2024,2024-03-24_4:52:24,4
21857,2024-03-24,1970-01-01 04:56:57,24,3,2024,2024-03-24_4:56:57,4
21858,2024-03-24,1970-01-01 05:00:23,24,3,2024,2024-03-24_5:00:23,5
21859,2024-03-24,1970-01-01 05:07:16,24,3,2024,2024-03-24_5:07:16,5
21860,2024-03-24,1970-01-01 05:07:25,24,3,2024,2024-03-24_5:07:25,5
21861,2024-03-24,1970-01-01 05:08:23,24,3,2024,2024-03-24_5:08:23,5
21862,2024-03-24,1970-01-01 05:08:28,24,3,2024,2024-03-24_5:08:28,5
21863,2024-03-24,1970-01-01 05:11:08,24,3,2024,2024-03-24_5:11:08,5
21864,2024-03-24,1970-01-01 05:13:04,24,3,2024,2024-03-24_5:13:04,5
21865,2024-03-24,1970-01-01 05:13:33,24,3,2024,2024-03-24_5:13:33,5
21866,2024-03-24,1970-01-01 05:14:47,24,3,2024,2024-03-24_5:14:47,5
21867,2024-03-24,1970-01-01 05:18:19,24,3,2024,2024-03-24_5:18:19,5
21868,2024-03-24,1970-01-01 05:19:49,24,3,2024,2024-03-24_5:19:49,5
21869,2024-03-24,1970-01-01 05:28:55,24,3,2024,2024-03-24_5:28:55,5
21870,2024-03-24,1970-01-01 05:42:05,24,3,2024,2024-03-24_5:42:05,5
21871,2024-03-24,1970-01-01 05:49:33,24,3,2024,2024-03-24_5:49:33,5
21872,2024-03-24,1970-01-01 05:52:55,24,3,2024,2024-03-24_5:52:55,5
21873,2024-03-24,1970-01-01 06:00:26,24,3,2024,2024-03-24_6:00:26,6
21874,2024-03-24,1970-01-01 06:00:32,24,3,2024,2024-03-24_6:00:32,6
21875,2024-03-24,1970-01-01 06:01:42,24,3,2024,2024-03-24_6:01:42,6
21876,2024-03-24,1970-01-01 06:01:53,24,3,2024,2024-03-24_6:01:53,6
21877,2024-03-24,1970-01-01 06:02:00,24,3,2024,2024-03-24_6:02:00,6
21878,2024-03-24,1970-01-01 06:02:26,24,3,2024,2024-03-24_6:02:26,6
21879,2024-03-24,1970-01-01 06:03:15,24,3,2024,2024-03-24_6:03:15,6
21880,2024-03-24,1970-01-01 06:05:01,24,3,2024,2024-03-24_6:05:01,6
21881,2024-03-24,1970-01-01 06:13:15,24,3,2024,2024-03-24_6:13:15,6
21882,2024-03-24,1970-01-01 06:15:08,24,3,2024,2024-03-24_6:15:08,6
21883,2024-03-24,1970-01-01 06:18:57,24,3,2024,2024-03-24_6:18:57,6
21884,2024-03-24,1970-01-01 06:19:00,24,3,2024,2024-03-24_6:19:00,6
21885,2024-03-24,1970-01-01 06:19:51,24,3,2024,2024-03-24_6:19:51,6
21886,2024-03-24,1970-01-01 06:29:42,24,3,2024,2024-03-24_6:29:42,6
21887,2024-03-24,1970-01-01 06:30:18,24,3,2024,2024-03-24_6:30:18,6
21888,2024-03-24,1970-01-01 06:30:20,24,3,2024,2024-03-24_6:30:20,6
21889,2024-03-24,1970-01-01 06:34:20,24,3,2024,2024-03-24_6:34:20,6
21890,2024-03-24,1970-01-01 06:41:45,24,3,2024,2024-03-24_6:41:45,6
21891,2024-03-24,1970-01-01 06:50:48,24,3,2024,2024-03-24_6:50:48,6
21892,2024-03-24,1970-01-01 06:52:44,24,3,2024,2024-03-24_6:52:44,6
21893,2024-03-24,1970-01-01 07:03:59,24,3,2024,2024-03-24_7:03:59,7
21894,2024-03-24,1970-01-01 07:09:28,24,3,2024,2024-03-24_7:09:28,7
21895,2024-03-24,1970-01-01 07:16:58,24,3,2024,2024-03-24_7:16:58,7
21896,2024-03-24,1970-01-01 07:18:52,24,3,2024,2024-03-24_7:18:52,7
21897,2024-03-24,1970-01-01 07:20:23,24,3,2024,2024-03-24_7:20:23,7
21898,2024-03-24,1970-01-01 07:27:18,24,3,2024,2024-03-24_7:27:18,7
21899,2024-03-24,1970-01-01 07:29:40,24,3,2024,2024-03-24_7:29:40,7
21900,2024-03-24,1970-01-01 07:33:04,24,3,2024,2024-03-24_7:33:04,7
21901,2024-03-24,1970-01-01 07:35:01,24,3,2024,2024-03-24_7:35:01,7
21902,2024-03-24,1970-01-01 07:37:42,24,3,2024,2024-03-24_7:37:42,7
21903,2024-03-24,1970-01-01 07:37:44,24,3,2024,2024-03-24_7:37:44,7
21904,2024-03-24,1970-01-01 07:39:21,24,3,2024,2024-03-24_7:39:21,7
21905,2024-03-24,1970-01-01 07:45:15,24,3,2024,2024-03-24_7:45:15,7
21906,2024-03-24,1970-01-01 07:46:37,24,3,2024,2024-03-24_7:46:37,7
21907,2024-03-24,1970-01-01 07:47:09,24,3,2024,2024-03-24_7:47:09,7
21908,2024-03-24,1970-01-01 07:49:18,24,3,2024,2024-03-24_7:49:18,7
21909,2024-03-24,1970-01-01 07:51:02,24,3,2024,2024-03-24_7:51:02,7
21910,2024-03-24,1970-01-01 07:56:49,24,3,2024,2024-03-24_7:56:49,7
21911,2024-03-24,1970-01-01 08:05:16,24,3,2024,2024-03-24_8:05:16,8
21912,2024-03-24,1970-01-01 08:06:32,24,3,2024,2024-03-24_8:06:32,8
21913,2024-03-24,1970-01-01 08:08:36,24,3,2024,2024-03-24_8:08:36,8
21914,2024-03-24,1970-01-01 08:09:00,24,3,2024,2024-03-24_8:09:00,8
21915,2024-03-24,1970-01-01 08:11:58,24,3,2024,2024-03-24_8:11:58,8
21916,2024-03-24,1970-01-01 08:16:57,24,3,2024,2024-03-24_8:16:57,8
21917,2024-03-24,1970-01-01 08:21:20,24,3,2024,2024-03-24_8:21:20,8
21918,2024-03-24,1970-01-01 08:21:50,24,3,2024,2024-03-24_8:21:50,8
21919,2024-03-24,1970-01-01 08:29:10,24,3,2024,2024-03-24_8:29:10,8
21920,2024-03-24,1970-01-01 08:30:34,24,3,2024,2024-03-24_8:30:34,8
21921,2024-03-24,1970-01-01 08:30:53,24,3,2024,2024-03-24_8:30:53,8
21922,2024-03-24,1970-01-01 08:31:17,24,3,2024,2024-03-24_8:31:17,8
21923,2024-03-24,1970-01-01 08:47:12,24,3,2024,2024-03-24_8:47:12,8
21924,2024-03-24,1970-01-01 08:55:01,24,3,2024,2024-03-24_8:55:01,8
21925,2024-03-24,1970-01-01 09:06:08,24,3,2024,2024-03-24_9:06:08,9
21926,2024-03-24,1970-01-01 09:07:24,24,3,2024,2024-03-24_9:07:24,9
21927,2024-03-24,1970-01-01 09:07:38,24,3,2024,2024-03-24_9:07:38,9
21928,2024-03-24,1970-01-01 09:08:28,24,3,2024,2024-03-24_9:08:28,9
21929,2024-03-24,1970-01-01 09:12:01,24,3,2024,2024-03-24_9:12:01,9
21930,2024-03-24,1970-01-01 09:32:05,24,3,2024,2024-03-24_9:32:05,9
21931,2024-03-24,1970-01-01 09:32:28,24,3,2024,2024-03-24_9:32:28,9
21932,2024-03-24,1970-01-01 09:34:26,24,3,2024,2024-03-24_9:34:26,9
21933,2024-03-24,1970-01-01 09:37:41,24,3,2024,2024-03-24_9:37:41,9
21934,2024-03-24,1970-01-01 09:38:29,24,3,2024,2024-03-24_9:38:29,9
21935,2024-03-24,1970-01-01 09:39:38,24,3,2024,2024-03-24_9:39:38,9
21936,2024-03-24,1970-01-01 09:39:43,24,3,2024,2024-03-24_9:39:43,9
21937,2024-03-24,1970-01-01 09:40:41,24,3,2024,2024-03-24_9:40:41,9
21938,2024-03-24,1970-01-01 09:41:14,24,3,2024,2024-03-24_9:41:14,9
21939,2024-03-24,1970-01-01 09:42:12,24,3,2024,2024-03-24_9:42:12,9
21940,2024-03-24,1970-01-01 09:42:33,24,3,2024,2024-03-24_9:42:33,9
21941,2024-03-24,1970-01-01 09:45:40,24,3,2024,2024-03-24_9:45:40,9
21942,2024-03-24,1970-01-01 09:48:41,24,3,2024,2024-03-24_9:48:41,9
21943,2024-03-24,1970-01-01 09:54:14,24,3,2024,2024-03-24_9:54:14,9
21944,2024-03-24,1970-01-01 09:56:47,24,3,2024,2024-03-24_9:56:47,9
21945,2024-03-24,1970-01-01 09:59:36,24,3,2024,2024-03-24_9:59:36,9
21946,2024-03-24,1970-01-01 10:13:07,24,3,2024,2024-03-24_10:13:07,10
21947,2024-03-24,1970-01-01 10:16:29,24,3,2024,2024-03-24_10:16:29,10
21948,2024-03-24,1970-01-01 10:19:49,24,3,2024,2024-03-24_10:19:49,10
21949,2024-03-24,1970-01-01 10:19:52,24,3,2024,2024-03-24_10:19:52,10
21950,2024-03-24,1970-01-01 10:34:16,24,3,2024,2024-03-24_10:34:16,10
21951,2024-03-24,1970-01-01 10:37:43,24,3,2024,2024-03-24_10:37:43,10
21952,2024-03-24,1970-01-01 10:41:35,24,3,2024,2024-03-24_10:41:35,10
21953,2024-03-24,1970-01-01 10:41:51,24,3,2024,2024-03-24_10:41:51,10
21954,2024-03-24,1970-01-01 10:41:51,24,3,2024,2024-03-24_10:41:51,10
21955,2024-03-24,1970-01-01 10:42:03,24,3,2024,2024-03-24_10:42:03,10
21956,2024-03-24,1970-01-01 10:43:53,24,3,2024,2024-03-24_10:43:53,10
21957,2024-03-24,1970-01-01 10:44:43,24,3,2024,2024-03-24_10:44:43,10
21958,2024-03-24,1970-01-01 10:49:14,24,3,2024,2024-03-24_10:49:14,10
21959,2024-03-24,1970-01-01 10:52:46,24,3,2024,2024-03-24_10:52:46,10
21960,2024-03-24,1970-01-01 11:02:07,24,3,2024,2024-03-24_11:02:07,11
21961,2024-03-24,1970-01-01 11:08:23,24,3,2024,2024-03-24_11:08:23,11
21962,2024-03-24,1970-01-01 11:31:28,24,3,2024,2024-03-24_11:31:28,11
21963,2024-03-24,1970-01-01 11:39:57,24,3,2024,2024-03-24_11:39:57,11
21964,2024-03-24,1970-01-01 11:47:21,24,3,2024,2024-03-24_11:47:21,11
21965,2024-03-24,1970-01-01 11:52:20,24,3,2024,2024-03-24_11:52:20,11
21966,2024-03-24,1970-01-01 11:55:31,24,3,2024,2024-03-24_11:55:31,11
21967,2024-03-24,1970-01-01 11:57:01,24,3,2024,2024-03-24_11:57:01,11
21968,2024-03-24,1970-01-01 12:01:26,24,3,2024,2024-03-24_12:01:26,12
21969,2024-03-24,1970-01-01 12:08:34,24,3,2024,2024-03-24_12:08:34,12
21970,2024-03-24,1970-01-01 12:12:23,24,3,2024,2024-03-24_12:12:23,12
21971,2024-03-24,1970-01-01 12:34:30,24,3,2024,2024-03-24_12:34:30,12
21972,2024-03-24,1970-01-01 12:35:09,24,3,2024,2024-03-24_12:35:09,12
21973,2024-03-24,1970-01-01 12:42:10,24,3,2024,2024-03-24_12:42:10,12
21974,2024-03-24,1970-01-01 12:54:33,24,3,2024,2024-03-24_12:54:33,12
21975,2024-03-24,1970-01-01 12:57:28,24,3,2024,2024-03-24_12:57:28,12
21976,2024-03-24,1970-01-01 13:15:46,24,3,2024,2024-03-24_13:15:46,13
21977,2024-03-24,1970-01-01 13:20:45,24,3,2024,2024-03-24_13:20:45,13
21978,2024-03-24,1970-01-01 13:22:46,24,3,2024,2024-03-24_13:22:46,13
21979,2024-03-24,1970-01-01 13:25:20,24,3,2024,2024-03-24_13:25:20,13
21980,2024-03-24,1970-01-01 13:38:54,24,3,2024,2024-03-24_13:38:54,13
21981,2024-03-24,1970-01-01 13:39:12,24,3,2024,2024-03-24_13:39:12,13
21982,2024-03-24,1970-01-01 13:47:32,24,3,2024,2024-03-24_13:47:32,13
21983,2024-03-24,1970-01-01 14:07:55,24,3,2024,2024-03-24_14:07:55,14
21984,2024-03-24,1970-01-01 14:10:31,24,3,2024,2024-03-24_14:10:31,14
21985,2024-03-24,1970-01-01 14:13:10,24,3,2024,2024-03-24_14:13:10,14
21986,2024-03-24,1970-01-01 14:15:09,24,3,2024,2024-03-24_14:15:09,14
21987,2024-03-24,1970-01-01 14:18:14,24,3,2024,2024-03-24_14:18:14,14
21988,2024-03-24,1970-01-01 14:18:15,24,3,2024,2024-03-24_14:18:15,14
21989,2024-03-24,1970-01-01 14:19:12,24,3,2024,2024-03-24_14:19:12,14
21990,2024-03-24,1970-01-01 14:20:58,24,3,2024,2024-03-24_14:20:58,14
21991,2024-03-24,1970-01-01 14:35:08,24,3,2024,2024-03-24_14:35:08,14
21992,2024-03-24,1970-01-01 14:45:07,24,3,2024,2024-03-24_14:45:07,14
21993,2024-03-24,1970-01-01 14:47:59,24,3,2024,2024-03-24_14:47:59,14
21994,2024-03-24,1970-01-01 14:50:45,24,3,2024,2024-03-24_14:50:45,14
21995,2024-03-24,1970-01-01 14:53:57,24,3,2024,2024-03-24_14:53:57,14
21996,2024-03-24,1970-01-01 15:05:11,24,3,2024,2024-03-24_15:05:11,15
21997,2024-03-24,1970-01-01 15:07:18,24,3,2024,2024-03-24_15:07:18,15
21998,2024-03-24,1970-01-01 15:10:57,24,3,2024,2024-03-24_15:10:57,15
21999,2024-03-24,1970-01-01 15:11:29,24,3,2024,2024-03-24_15:11:29,15
22000,2024-03-24,1970-01-01 15:12:57,24,3,2024,2024-03-24_15:12:57,15
22001,2024-03-24,1970-01-01 15:13:06,24,3,2024,2024-03-24_15:13:06,15
22002,2024-03-24,1970-01-01 15:15:56,24,3,2024,2024-03-24_15:15:56,15
22003,2024-03-24,1970-01-01 15:16:54,24,3,2024,2024-03-24_15:16:54,15
22004,2024-03-24,1970-01-01 15:24:07,24,3,2024,2024-03-24_15:24:07,15
22005,2024-03-24,1970-01-01 15:24:42,24,3,2024,2024-03-24_15:24:42,15
22006,2024-03-24,1970-01-01 15:34:54,24,3,2024,2024-03-24_15:34:54,15
22007,2024-03-24,1970-01-01 15:39:51,24,3,2024,2024-03-24_15:39:51,15
22008,2024-03-24,1970-01-01 15:41:36,24,3,2024,2024-03-24_15:41:36,15
22009,2024-03-24,1970-01-01 15:47:07,24,3,2024,2024-03-24_15:47:07,15
22010,2024-03-24,1970-01-01 16:03:16,24,3,2024,2024-03-24_16:03:16,16
22011,2024-03-24,1970-01-01 16:04:58,24,3,2024,2024-03-24_16:04:58,16
22012,2024-03-24,1970-01-01 16:07:08,24,3,2024,2024-03-24_16:07:08,16
22013,2024-03-24,1970-01-01 16:12:54,24,3,2024,2024-03-24_16:12:54,16
22014,2024-03-24,1970-01-01 16:16:46,24,3,2024,2024-03-24_16:16:46,16
22015,2024-03-24,1970-01-01 16:23:05,24,3,2024,2024-03-24_16:23:05,16
22016,2024-03-24,1970-01-01 16:26:09,24,3,2024,2024-03-24_16:26:09,16
22017,2024-03-24,1970-01-01 16:26:27,24,3,2024,2024-03-24_16:26:27,16
22018,2024-03-24,1970-01-01 16:32:35,24,3,2024,2024-03-24_16:32:35,16
22019,2024-03-24,1970-01-01 16:48:56,24,3,2024,2024-03-24_16:48:56,16
22020,2024-03-24,1970-01-01 17:00:12,24,3,2024,2024-03-24_17:00:12,17
22021,2024-03-24,1970-01-01 17:02:23,24,3,2024,2024-03-24_17:02:23,17
22022,2024-03-24,1970-01-01 17:05:32,24,3,2024,2024-03-24_17:05:32,17
22023,2024-03-24,1970-01-01 17:10:36,24,3,2024,2024-03-24_17:10:36,17
22024,2024-03-24,1970-01-01 17:11:54,24,3,2024,2024-03-24_17:11:54,17
22025,2024-03-24,1970-01-01 17:14:53,24,3,2024,2024-03-24_17:14:53,17
22026,2024-03-24,1970-01-01 17:15:11,24,3,2024,2024-03-24_17:15:11,17
22027,2024-03-24,1970-01-01 17:16:34,24,3,2024,2024-03-24_17:16:34,17
22028,2024-03-24,1970-01-01 17:17:50,24,3,2024,2024-03-24_17:17:50,17
22029,2024-03-24,1970-01-01 17:18:22,24,3,2024,2024-03-24_17:18:22,17
22030,2024-03-24,1970-01-01 17:18:58,24,3,2024,2024-03-24_17:18:58,17
22031,2024-03-24,1970-01-01 17:20:03,24,3,2024,2024-03-24_17:20:03,17
22032,2024-03-24,1970-01-01 17:21:29,24,3,2024,2024-03-24_17:21:29,17
22033,2024-03-24,1970-01-01 17:21:56,24,3,2024,2024-03-24_17:21:56,17
22034,2024-03-24,1970-01-01 17:22:08,24,3,2024,2024-03-24_17:22:08,17
22035,2024-03-24,1970-01-01 17:24:24,24,3,2024,2024-03-24_17:24:24,17
22036,2024-03-24,1970-01-01 17:27:09,24,3,2024,2024-03-24_17:27:09,17
22037,2024-03-24,1970-01-01 17:28:01,24,3,2024,2024-03-24_17:28:01,17
22038,2024-03-24,1970-01-01 17:31:47,24,3,2024,2024-03-24_17:31:47,17
22039,2024-03-24,1970-01-01 17:34:22,24,3,2024,2024-03-24_17:34:22,17
22040,2024-03-24,1970-01-01 17:35:09,24,3,2024,2024-03-24_17:35:09,17
22041,2024-03-24,1970-01-01 17:38:22,24,3,2024,2024-03-24_17:38:22,17
22042,2024-03-24,1970-01-01 17:38:59,24,3,2024,2024-03-24_17:38:59,17
22043,2024-03-24,1970-01-01 17:40:16,24,3,2024,2024-03-24_17:40:16,17
22044,2024-03-24,1970-01-01 17:40:27,24,3,2024,2024-03-24_17:40:27,17
22045,2024-03-24,1970-01-01 17:44:48,24,3,2024,2024-03-24_17:44:48,17
22046,2024-03-24,1970-01-01 17:47:04,24,3,2024,2024-03-24_17:47:04,17
22047,2024-03-24,1970-01-01 17:50:02,24,3,2024,2024-03-24_17:50:02,17
22048,2024-03-24,1970-01-01 17:52:58,24,3,2024,2024-03-24_17:52:58,17
22049,2024-03-24,1970-01-01 17:56:20,24,3,2024,2024-03-24_17:56:20,17
22050,2024-03-24,1970-01-01 17:56:35,24,3,2024,2024-03-24_17:56:35,17
22051,2024-03-24,1970-01-01 18:01:14,24,3,2024,2024-03-24_18:01:14,18
22052,2024-03-24,1970-01-01 18:10:33,24,3,2024,2024-03-24_18:10:33,18
22053,2024-03-24,1970-01-01 18:15:58,24,3,2024,2024-03-24_18:15:58,18
22054,2024-03-24,1970-01-01 18:27:49,24,3,2024,2024-03-24_18:27:49,18
22055,2024-03-24,1970-01-01 18:31:54,24,3,2024,2024-03-24_18:31:54,18
22056,2024-03-24,1970-01-01 18:32:54,24,3,2024,2024-03-24_18:32:54,18
22057,2024-03-24,1970-01-01 18:36:54,24,3,2024,2024-03-24_18:36:54,18
22058,2024-03-24,1970-01-01 18:39:32,24,3,2024,2024-03-24_18:39:32,18
22059,2024-03-24,1970-01-01 18:45:06,24,3,2024,2024-03-24_18:45:06,18
22060,2024-03-24,1970-01-01 18:48:35,24,3,2024,2024-03-24_18:48:35,18
22061,2024-03-24,1970-01-01 18:53:21,24,3,2024,2024-03-24_18:53:21,18
22062,2024-03-24,1970-01-01 18:56:32,24,3,2024,2024-03-24_18:56:32,18
22063,2024-03-24,1970-01-01 18:58:09,24,3,2024,2024-03-24_18:58:09,18
22064,2024-03-24,1970-01-01 18:59:13,24,3,2024,2024-03-24_18:59:13,18
