Transaction_ID,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Journey_Status,Departure_Station_ID,Arrival_Station_ID,Time_ID,Journey_ID,Refund_Request
de245d75-f362-4eb9-9d40,Online,Contactless,Adult,Standard,Off-Peak,3,On Time,19,13,26119,26119,No
f170017a-06a7-4509-b83b,Online,Credit Card,Disabled,Standard,Off-Peak,3,On Time,13,19,26120,26120,No
c4c67dd9-cdad-4256-91a8,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,26121,26121,No
0fcf4bf8-e447-4672-8193,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,26122,26122,No
768cd1c3-d837-4436-8e51,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,26123,26123,No
ecbb080a-804d-4f86-a6e1,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,26124,26124,No
52c69957-5be4-4777-a7ba,Online,Credit Card,Disabled,Standard,Anytime,45,On Time,32,23,26125,26125,No
6ccb1b6f-c2b1-44b3-918d,Online,Credit Card,Disabled,Standard,Anytime,29,On Time,1,17,26126,26126,No
0f4e29a4-79d3-4330-9c90,Online,Credit Card,Disabled,Standard,Anytime,29,On Time,1,17,26127,26127,No
de93e489-be3a-4935-81a6,Station,Credit Card,None,Standard,Anytime,16,On Time,17,1,26128,26128,No
03a87fac-ba7e-4ced-823c,Online,Contactless,Senior,Standard,Anytime,29,On Time,1,17,26129,26129,No
f43be5e7-407f-48b0-9097,Online,Credit Card,Adult,Standard,Advance,2,On Time,19,13,26130,26130,No
4a9dec4f-9265-4984-9fa7,Online,Credit Card,Disabled,Standard,Anytime,17,On Time,16,24,26131,26131,No
368d9f6e-a14f-45a2-999a,Online,Credit Card,Disabled,Standard,Anytime,7,On Time,32,7,26132,26132,No
9a5aef4d-9ea9-45c7-b8dd,Online,Credit Card,Disabled,Standard,Anytime,29,On Time,1,17,26133,26133,No
8f85cb46-a943-4538-b66a,Online,Credit Card,Adult,Standard,Anytime,9,On Time,14,1,26134,26134,No
cf22bafe-e062-492c-81c3,Station,Credit Card,None,Standard,Anytime,6,Cancelled,13,19,26135,26135,Yes
4cd0ed47-ecda-4b39-bc8d,Online,Contactless,None,Standard,Anytime,5,On Time,19,13,26136,26136,No
d8d8cc07-5ee9-4b7a-b609,Online,Contactless,Senior,Standard,Anytime,9,On Time,14,1,26137,26137,No
08534299-c997-4487-bb94,Station,Contactless,None,Standard,Advance,3,On Time,13,19,26138,26138,No
474afab7-e5f4-4984-85da,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,26139,26139,No
0d0f076c-eb08-493a-b34a,Online,Credit Card,None,Standard,Anytime,18,On Time,24,27,26140,26140,No
cc8f0d9c-a560-4cdd-82a0,Station,Contactless,None,Standard,Anytime,171,On Time,19,16,26141,26141,No
300cff6d-a856-441d-8073,Online,Contactless,None,Standard,Anytime,70,On Time,15,32,26142,26142,No
2f7fa35b-5ed6-4ba9-9963,Online,Credit Card,Adult,Standard,Advance,2,On Time,13,19,26143,26143,No
a96b62f7-3001-4f1d-ac25,Station,Credit Card,None,Standard,Anytime,151,On Time,13,14,26144,26144,No
f693e9c9-121b-4a50-b1d3,Online,Contactless,None,Standard,Anytime,34,On Time,22,2,26145,26145,No
eb9cce37-8114-4f73-b068,Online,Contactless,Adult,Standard,Advance,48,Cancelled,14,19,26146,26146,Yes
50f79c37-6a43-4ce5-a650,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,26147,26147,No
4bb50947-ca9b-430c-a340,Station,Contactless,None,Standard,Anytime,154,Cancelled,13,17,26148,26148,No
73ed9f81-81c8-4884-b1db,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,26149,26149,No
33aba7da-aea7-4899-a787,Online,Contactless,None,Standard,Anytime,5,On Time,19,13,26150,26150,No
c1781bea-d0fb-405a-8fdf,Online,Contactless,None,First Class,Anytime,54,On Time,16,24,26151,26151,No
08f3e905-3d14-49f2-a25d,Station,Credit Card,None,Standard,Anytime,25,On Time,16,24,26152,26152,No
c2da32af-8132-4c17-862e,Online,Contactless,None,Standard,Anytime,25,On Time,16,24,26153,26153,No
733416dd-67af-4089-bd8b,Online,Credit Card,None,Standard,Anytime,25,On Time,16,24,26154,26154,No
39d3d7db-7338-4488-bd81,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,26155,26155,No
b87125c7-58ee-4a6a-af7c,Online,Credit Card,None,Standard,Anytime,35,On Time,16,22,26156,26156,No
dead8e37-bb01-485b-947e,Online,Credit Card,None,First Class,Anytime,54,On Time,16,24,26157,26157,No
09ebe631-f196-4c4d-85d7,Online,Credit Card,None,Standard,Advance,8,On Time,17,1,26158,26158,No
99331769-6c7e-477b-b2c4,Online,Contactless,None,Standard,Advance,3,On Time,19,13,26159,26159,No
8c0eac1d-68f1-4369-aa4e,Online,Credit Card,None,Standard,Off-Peak,10,On Time,14,1,26160,26160,No
461bfa8a-7383-4ace-9856,Online,Debit Card,Senior,Standard,Advance,8,On Time,16,24,26161,26161,No
7970cfea-76d4-40a2-b83b,Online,Debit Card,Senior,Standard,Advance,8,On Time,16,24,26162,26162,No
367deeef-03b3-46fd-8aad,Station,Contactless,None,Standard,Advance,35,On Time,15,32,26163,26163,No
3df5ca63-90e4-435b-b563,Online,Credit Card,Disabled,Standard,Advance,22,On Time,32,23,26164,26164,No
d837bc45-90da-4e76-a159,Online,Debit Card,Senior,Standard,Advance,8,On Time,16,24,26165,26165,No
daf01a28-d0b1-4050-8c86,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,26166,26166,No
2cc3cc3b-d7ab-4b03-9db3,Online,Debit Card,Senior,Standard,Advance,8,On Time,16,24,26167,26167,No
fdbf6934-bbc7-40da-ba95,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,26168,26168,No
28ee0041-b1eb-4577-a092,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,26169,26169,No
e6397046-fba3-45bc-a208,Station,Credit Card,Adult,Standard,Advance,14,On Time,1,14,26170,26170,No
2ca8bec8-e415-4195-a55f,Online,Credit Card,Disabled,Standard,Advance,15,On Time,1,17,26171,26171,No
f0766eb8-12b8-4ef4-a592,Online,Credit Card,None,Standard,Advance,7,On Time,1,21,26172,26172,No
d0aab9a5-c40f-43af-88e4,Station,Credit Card,None,Standard,Advance,35,On Time,15,32,26173,26173,No
e5060c11-0206-4373-8096,Online,Contactless,None,Standard,Off-Peak,10,On Time,14,1,26174,26174,No
30e61294-03a3-4c65-b690,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,26175,26175,No
f43930c4-1601-4932-8d34,Station,Contactless,Adult,First Class,Advance,6,On Time,19,13,26176,26176,No
675f3fce-d7ff-4c74-8f83,Station,Contactless,None,Standard,Off-Peak,12,On Time,17,1,26177,26177,No
8bce1099-f323-4952-af73,Online,Contactless,None,Standard,Off-Peak,19,On Time,16,24,26178,26178,No
3fd7d1a6-bcad-454f-92ff,Online,Debit Card,None,Standard,Advance,35,On Time,15,32,26179,26179,No
91daf438-29c6-4267-8e1b,Online,Credit Card,None,Standard,Advance,73,On Time,16,19,26180,26180,No
c73d58ea-3beb-4929-8f05,Online,Credit Card,None,Standard,Advance,9,Cancelled,24,27,26181,26181,Yes
219a8bb1-e280-4e18-b138,Online,Credit Card,None,First Class,Advance,57,On Time,15,32,26182,26182,No
6ae666b8-dc4f-41ad-b18c,Online,Credit Card,None,Standard,Advance,3,On Time,16,18,26183,26183,No
38226cb2-e9e7-472b-a49a,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,26184,26184,No
ea3ddb2f-3ab3-4f20-a59a,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,26185,26185,No
65fd0825-c211-401d-a88a,Online,Contactless,None,Standard,Off-Peak,5,On Time,19,25,26186,26186,No
76f64b0a-d40e-4525-a338,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,26187,26187,No
05950026-9965-4a4f-844b,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,26188,26188,No
76a01c74-fe64-45ce-a0ba,Station,Contactless,None,Standard,Off-Peak,4,Delayed,19,13,26189,26189,No
e6d0fcbf-d1ff-49c2-bf19,Station,Credit Card,None,Standard,Advance,76,Delayed,13,14,26190,26190,No
81cfeedc-7b96-4980-9b17,Station,Credit Card,None,First Class,Off-Peak,14,Delayed,19,13,26191,26191,No
a8d76091-267b-4341-b0c8,Online,Contactless,None,Standard,Advance,10,On Time,19,11,26192,26192,No
c2fdbe5e-e041-4e1b-88cb,Online,Contactless,Disabled,Standard,Advance,5,On Time,17,1,26193,26193,No
8f446353-0230-4d34-8486,Station,Contactless,None,Standard,Off-Peak,19,On Time,24,16,26194,26194,No
68e7147b-46c2-48a7-8a6b,Station,Contactless,None,Standard,Advance,3,On Time,13,19,26195,26195,No
474b8bfa-a529-4621-a51a,Station,Contactless,None,Standard,Off-Peak,10,On Time,14,1,26196,26196,No
ce819f8c-b698-404b-ac12,Station,Credit Card,Senior,Standard,Advance,4,Cancelled,14,1,26197,26197,No
9f79ba00-e608-4339-ab13,Online,Contactless,Adult,Standard,Off-Peak,10,On Time,19,11,26198,26198,No
f5035f10-6979-4162-8061,Online,Credit Card,Disabled,Standard,Off-Peak,3,On Time,19,13,26199,26199,No
511050a1-c785-46b0-affa,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,26200,26200,No
2006c385-afe1-48ca-9ff9,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,26201,26201,No
da03cef1-9275-4a44-bd1f,Online,Debit Card,Senior,Standard,Advance,2,On Time,19,13,26202,26202,No
62a8047b-e058-416c-b181,Station,Credit Card,None,Standard,Off-Peak,10,On Time,14,1,26203,26203,No
b5d9c991-5f3f-49e6-a210,Station,Debit Card,Adult,Standard,Advance,7,Delayed,1,19,26204,26204,Yes
d4996523-2989-44de-8d09,Station,Debit Card,Adult,Standard,Advance,7,Delayed,1,19,26205,26205,Yes
8b33921f-a342-49ec-9c20,Station,Contactless,Senior,Standard,Off-Peak,3,On Time,19,13,26206,26206,No
17058aa6-fb1d-4d85-8ab7,Station,Debit Card,Adult,Standard,Advance,2,Delayed,13,19,26207,26207,Yes
d19862dd-f1ae-49f5-88c9,Station,Contactless,Senior,Standard,Off-Peak,3,On Time,19,13,26208,26208,No
d3bb94a1-7c51-4bf6-a571,Station,Credit Card,None,Standard,Off-Peak,53,On Time,15,32,26209,26209,No
c7947a36-f032-4f5a-b529,Station,Credit Card,None,Standard,Off-Peak,53,On Time,15,32,26210,26210,No
8f7ce91e-f2e5-4ae0-823a,Online,Credit Card,None,Standard,Off-Peak,107,On Time,14,19,26211,26211,No
a235cab5-17db-42c8-8d1f,Online,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,26212,26212,No
e5ef7e8d-2f04-491f-9509,Online,Contactless,None,Standard,Off-Peak,13,On Time,13,25,26213,26213,No
a4616233-1af6-45a0-b183,Online,Contactless,Disabled,Standard,Advance,4,On Time,14,1,26214,26214,No
e01726a1-ebb6-4561-ab4f,Station,Contactless,None,Standard,Off-Peak,19,On Time,16,24,26215,26215,No
cb979747-7f0c-453b-a8d1,Station,Credit Card,None,Standard,Advance,7,On Time,14,1,26216,26216,No
08a1a90b-baa0-434e-b278,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,26217,26217,No
65257eb2-e478-4dfc-a779,Online,Credit Card,Senior,Standard,Off-Peak,3,On Time,19,13,26218,26218,No
076f0aa9-0b8c-4fc1-ae0d,Online,Credit Card,None,Standard,Advance,86,On Time,19,17,26219,26219,No
c1f96ed1-3aad-40c3-8610,Online,Contactless,None,First Class,Advance,10,On Time,13,19,26220,26220,No
e457e2f3-8fc9-4adb-b1c9,Station,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,26221,26221,No
789f485c-3b83-40bc-8f15,Online,Credit Card,None,Standard,Advance,86,On Time,19,17,26222,26222,No
ac312ddb-6f55-47dd-b26e,Online,Contactless,None,First Class,Advance,54,On Time,17,1,26223,26223,No
1469a95b-0b4b-4305-b5a7,Online,Credit Card,Disabled,Standard,Off-Peak,7,On Time,14,1,26224,26224,No
ef089853-7607-4412-8154,Online,Contactless,None,Standard,Advance,3,On Time,13,19,26225,26225,No
fb88762d-ffda-4320-9419,Online,Credit Card,Disabled,First Class,Advance,18,On Time,16,24,26226,26226,No
d200b63b-e7f8-43ac-8be0,Online,Credit Card,Disabled,Standard,Advance,8,On Time,16,24,26227,26227,No
a940cb3a-a41d-489c-bb00,Station,Contactless,None,Standard,Off-Peak,53,On Time,15,32,26228,26228,No
7bdb2c4a-a510-4931-be9b,Online,Credit Card,Disabled,Standard,Advance,8,On Time,16,24,26229,26229,No
8cd7c43a-23d9-4e47-912a,Station,Debit Card,Disabled,Standard,Anytime,9,On Time,14,1,26230,26230,No
477348fe-402a-446a-8f5a,Station,Credit Card,Adult,Standard,Anytime,17,On Time,16,24,26231,26231,No
151831a6-d0a0-4c46-b29b,Station,Credit Card,Adult,Standard,Anytime,9,On Time,14,1,26232,26232,No
4caf104e-e81a-4e4f-b6db,Station,Credit Card,None,Standard,Anytime,5,On Time,19,13,26233,26233,No
dfee6a74-7c18-434e-8d5d,Station,Credit Card,None,Standard,Anytime,67,On Time,32,23,26234,26234,No
a6833c45-94cb-4d07-8b1d,Station,Credit Card,None,Standard,Anytime,67,On Time,32,23,26235,26235,No
c622b797-e610-4837-bfbd,Station,Debit Card,Disabled,Standard,Anytime,9,On Time,14,1,26236,26236,No
cdcbc0fe-acb9-4ddf-807f,Online,Contactless,Adult,Standard,Anytime,3,On Time,19,13,26237,26237,No
50682f28-f1e2-485f-8cf8,Online,Contactless,Adult,Standard,Anytime,15,On Time,1,19,26238,26238,No
65b980d7-50f1-4bef-be9b,Online,Contactless,Adult,Standard,Anytime,3,On Time,19,13,26239,26239,No
a94050c1-22f4-454b-932a,Station,Contactless,None,Standard,Advance,13,On Time,16,24,26240,26240,No
d8eae08b-afbc-43e7-ab73,Station,Contactless,None,Standard,Anytime,70,On Time,15,32,26241,26241,No
d1948134-07e1-4697-a528,Online,Credit Card,None,Standard,Anytime,18,On Time,24,27,26242,26242,No
13716f19-7695-4d6c-9d71,Station,Credit Card,None,Standard,Anytime,16,On Time,17,1,26243,26243,No
a925dedd-bbb9-44b8-96b8,Online,Credit Card,None,Standard,Anytime,70,Cancelled,15,32,26244,26244,No
451ec3c1-e171-4347-981f,Online,Contactless,None,Standard,Anytime,70,Cancelled,15,32,26245,26245,No
b3aebe46-9b5d-45d1-8cd3,Online,Credit Card,None,Standard,Anytime,70,Cancelled,15,32,26246,26246,No
7a43dee3-2aaf-485d-a1f0,Station,Contactless,None,Standard,Anytime,5,On Time,19,13,26247,26247,No
1147d5df-9381-468e-9675,Online,Contactless,None,Standard,Advance,7,On Time,14,1,26248,26248,No
1db107db-bf76-43a6-8fe0,Online,Contactless,Disabled,First Class,Anytime,78,On Time,1,17,26249,26249,No
66c6bccb-67ad-4bfa-be02,Online,Contactless,None,Standard,Anytime,5,On Time,19,13,26250,26250,No
62e1695d-45da-44c5-b073,Station,Credit Card,None,Standard,Anytime,151,On Time,13,14,26251,26251,No
6a1e323b-70ef-4060-861a,Station,Credit Card,None,Standard,Anytime,151,On Time,13,14,26252,26252,No
6d156744-7ace-4b2a-88e4,Station,Credit Card,None,Standard,Anytime,5,On Time,19,13,26253,26253,No
df90c238-ce3a-4f71-850e,Station,Credit Card,None,Standard,Anytime,13,On Time,14,1,26254,26254,No
c5134c61-0d96-46bd-9539,Online,Credit Card,Adult,First Class,Advance,36,On Time,17,1,26255,26255,No
69348c11-77dc-4212-a0f9,Station,Credit Card,None,Standard,Anytime,25,On Time,16,24,26256,26256,No
0f2abb18-b96d-4a71-aba2,Station,Credit Card,None,Standard,Anytime,16,On Time,17,1,26257,26257,No
f9a5c0d7-b319-4563-846f,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,26258,26258,No
77916bbc-913e-404c-964c,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,26259,26259,No
43f4d612-4fe3-4cfb-aea8,Station,Credit Card,None,First Class,Advance,27,On Time,16,24,26260,26260,No
bc785c35-c755-4227-a2e6,Online,Credit Card,Adult,Standard,Advance,5,On Time,17,1,26261,26261,No
580dff17-fbf5-4b62-b674,Station,Debit Card,Adult,First Class,Anytime,178,Delayed,19,14,26262,26262,Yes
4d051c8a-f677-421e-9323,Online,Credit Card,None,Standard,Anytime,10,On Time,1,28,26263,26263,No
fe56112f-61c1-480f-9610,Online,Contactless,None,Standard,Anytime,5,On Time,19,13,26264,26264,No
05083421-b3e4-4487-9176,Online,Credit Card,None,Standard,Anytime,13,On Time,1,21,26265,26265,No
92a7f6e6-b515-479d-997f,Online,Credit Card,None,Standard,Anytime,10,On Time,1,28,26266,26266,No
f511d99a-3989-4df5-a7c3,Online,Credit Card,None,Standard,Anytime,10,On Time,1,28,26267,26267,No
c1e9a73d-8db3-45a0-953d,Online,Credit Card,None,Standard,Anytime,16,On Time,17,1,26268,26268,No
9f61ae0f-0113-4345-9c0b,Online,Credit Card,None,Standard,Anytime,16,On Time,17,1,26269,26269,No
f12d8796-58c4-4c2c-89c1,Online,Credit Card,None,Standard,Anytime,16,On Time,17,1,26270,26270,No
62fc691c-3f71-4882-8b46,Station,Credit Card,Adult,Standard,Advance,4,Delayed,14,1,26271,26271,No
9258452f-7cbf-4812-b647,Station,Contactless,Senior,Standard,Advance,2,On Time,19,13,26272,26272,No
a1dafd13-76c8-4962-8a61,Station,Debit Card,Disabled,Standard,Advance,4,Delayed,14,1,26273,26273,No
80b5b1de-9fce-4d4d-b46a,Station,Credit Card,Adult,Standard,Advance,4,Delayed,14,1,26274,26274,No
98c48bd1-15a8-4e93-b9ca,Online,Contactless,Adult,Standard,Advance,7,On Time,1,19,26275,26275,No
4266106f-4421-4e2e-b7f5,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,26276,26276,No
e5d321fb-37a6-4687-a119,Online,Contactless,Adult,Standard,Advance,2,On Time,19,13,26277,26277,No
9ed20166-de25-40ac-a775,Online,Credit Card,Senior,First Class,Anytime,39,On Time,17,12,26278,26278,No
e9bdc62f-f96a-47c9-bd08,Online,Credit Card,Senior,Standard,Anytime,3,On Time,19,13,26279,26279,No
8ab71c06-7c8e-48e6-aa66,Online,Credit Card,Senior,Standard,Anytime,31,On Time,17,12,26280,26280,No
55b7a5fd-5b82-40a4-8452,Online,Credit Card,Senior,Standard,Anytime,3,On Time,19,13,26281,26281,No
2c8ed8ac-cc46-4c7b-8a33,Online,Credit Card,None,First Class,Advance,57,On Time,15,32,26282,26282,No
c32aa6fa-5f7b-4574-b6e4,Station,Credit Card,Adult,Standard,Off-Peak,65,On Time,15,13,26283,26283,No
0be21933-6668-493b-819c,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,26284,26284,No
2f64d380-2ad4-4bab-af4f,Station,Credit Card,None,Standard,Off-Peak,5,On Time,19,25,26285,26285,No
610885d1-a936-4854-be0b,Station,Contactless,Adult,First Class,Advance,78,Delayed,13,14,26286,26286,No
10520a42-b1b8-4169-a8f1,Online,Contactless,None,Standard,Off-Peak,10,On Time,14,1,26287,26287,No
b2a3630a-6fcb-470d-a8b1,Online,Contactless,None,Standard,Off-Peak,10,On Time,14,1,26288,26288,No
233d1713-1e4a-4580-b9d8,Online,Credit Card,Senior,Standard,Advance,16,On Time,17,12,26289,26289,No
cc686bdc-3089-408c-9b2e,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,26290,26290,No
4b4701c6-3c98-4125-b4c8,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,26291,26291,No
636ad900-4fd3-482c-8620,Station,Credit Card,Adult,Standard,Advance,4,On Time,14,1,26292,26292,No
4ab02c36-ec8c-401b-af95,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,26293,26293,No
354503f0-b681-421e-97e5,Online,Contactless,None,Standard,Advance,13,On Time,16,24,26294,26294,No
3d1fbbaf-6739-4673-bd95,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,26295,26295,No
e0f20d8d-721f-4b88-a5e7,Online,Contactless,None,First Class,Advance,10,On Time,19,13,26296,26296,No
137965cc-438c-4bee-bd72,Online,Credit Card,None,Standard,Advance,34,On Time,32,23,26297,26297,No
36b3fbf8-56c2-4efc-a400,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,26298,26298,No
2d6ce3a5-a520-4040-96f8,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,26299,26299,No
99a15b28-6156-47fa-b931,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,26300,26300,No
60583ed0-efcc-42c1-b973,Online,Credit Card,None,Standard,Advance,8,Cancelled,17,1,26301,26301,No
436e33b6-5e3d-4f8d-9fbc,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,26302,26302,No
4fcd8c73-4d21-40de-bacc,Station,Debit Card,Adult,Standard,Advance,5,Cancelled,17,1,26303,26303,No
1f8740bd-e4bc-4671-b53f,Station,Contactless,None,Standard,Advance,35,On Time,15,32,26304,26304,No
18c29e7a-baa9-4dc8-a599,Online,Credit Card,None,First Class,Advance,27,On Time,16,24,26305,26305,No
8bd4270b-afe2-4f2e-ae06,Station,Credit Card,None,Standard,Advance,5,On Time,1,26,26306,26306,No
4a8a36dc-7441-4b5a-af70,Station,Credit Card,None,Standard,Advance,5,On Time,1,26,26307,26307,No
aea6ff01-ed59-4db9-be92,Station,Credit Card,None,Standard,Advance,5,On Time,1,26,26308,26308,No
dfc12710-0bf0-4138-9885,Station,Credit Card,Adult,Standard,Advance,5,Cancelled,17,1,26309,26309,No
b2b44984-364e-4962-bde5,Station,Contactless,None,Standard,Advance,35,On Time,15,32,26310,26310,No
dc695141-a2af-4436-adac,Station,Contactless,None,Standard,Advance,3,On Time,13,19,26311,26311,No
06cf4606-b547-4587-8d4a,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,26312,26312,No
b1ae2362-9088-4900-ba5d,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,26313,26313,No
9d51168c-09d4-4d91-95b6,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,26314,26314,No
2fe5b7fe-902b-492f-9f8a,Online,Contactless,None,Standard,Advance,7,On Time,14,1,26315,26315,No
65c22d49-9644-42a3-8cb6,Online,Credit Card,Senior,First Class,Advance,7,On Time,13,19,26316,26316,No
dca4239b-5ecf-42c5-b344,Online,Contactless,None,Standard,Advance,7,On Time,14,1,26317,26317,No
09326dcf-f8bb-49c5-8948,Online,Contactless,None,Standard,Advance,3,On Time,13,19,26318,26318,No
953c85a7-a6b7-45af-a317,Station,Contactless,None,Standard,Advance,35,On Time,15,32,26319,26319,No
64d4820a-2058-4f5e-b3be,Station,Credit Card,Adult,Standard,Advance,2,On Time,13,19,26320,26320,No
22bbe220-b521-4806-85ca,Online,Contactless,None,Standard,Advance,35,On Time,15,32,26321,26321,No
4465449a-dfb3-4e44-acb8,Station,Credit Card,Adult,Standard,Advance,2,On Time,13,19,26322,26322,No
ecee6667-6e33-44d6-ab14,Station,Contactless,None,First Class,Advance,54,On Time,17,1,26323,26323,No
7c341cd4-960f-450d-bc6a,Station,Contactless,None,Standard,Advance,8,On Time,17,1,26324,26324,No
b3e5f8a8-059c-416b-83b4,Station,Credit Card,None,Standard,Advance,35,On Time,15,32,26325,26325,No
d0e20d54-f2bd-43c4-9d3f,Online,Contactless,Disabled,Standard,Off-Peak,3,On Time,13,19,26326,26326,No
afd6b2c8-6468-479d-83f7,Station,Credit Card,Adult,Standard,Off-Peak,17,On Time,22,2,26327,26327,No
53c726c6-1eea-4eab-8194,Online,Contactless,None,Standard,Off-Peak,5,On Time,13,19,26328,26328,No
9bcec9e5-1b5d-486b-8dbd,Online,Contactless,Disabled,Standard,Advance,24,On Time,15,10,26329,26329,No
e5f884ae-3ff8-4574-a69a,Online,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,26330,26330,No
8bca88ca-622f-4a71-b615,Online,Credit Card,None,Standard,Off-Peak,17,On Time,19,20,26331,26331,No
6129cd98-af5b-41e5-92c5,Online,Credit Card,None,Standard,Off-Peak,17,On Time,19,20,26332,26332,No
876bbeed-ebab-445a-82ef,Station,Contactless,None,Standard,Advance,3,On Time,13,19,26333,26333,No
3d2e1948-43e3-4a24-b863,Station,Credit Card,None,Standard,Advance,3,On Time,13,19,26334,26334,No
383a3b48-05b4-4e67-b334,Online,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,26335,26335,No
ed191028-4a46-44cd-98f8,Online,Credit Card,Senior,Standard,Advance,4,On Time,14,1,26336,26336,No
8d1d071a-2133-4d8f-bc0c,Online,Contactless,Disabled,Standard,Off-Peak,8,On Time,32,8,26337,26337,No
1a4711b6-9eb9-4a6a-8bd9,Online,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,26338,26338,No
49dce958-d40f-4a48-9cea,Online,Contactless,Disabled,First Class,Advance,7,On Time,32,8,26339,26339,No
7ac28abf-67db-4984-9ea3,Station,Contactless,None,Standard,Advance,84,On Time,19,14,26340,26340,No
64532c03-831f-485f-9e24,Online,Credit Card,Senior,Standard,Advance,2,On Time,13,19,26341,26341,No
c8f2eed1-bd18-4ad3-8145,Online,Contactless,Adult,Standard,Advance,2,On Time,19,13,26342,26342,No
794db44a-7d3b-4fa7-9174,Online,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,26343,26343,No
b69fff67-e538-4416-ba0a,Online,Credit Card,Adult,Standard,Off-Peak,3,On Time,19,13,26344,26344,No
9ddce564-7e7f-4f2a-9763,Online,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,26345,26345,No
f73607d1-37c9-4ad5-baf9,Station,Credit Card,None,Standard,Off-Peak,5,On Time,19,25,26346,26346,No
153ac434-fd1a-4c95-bdd4,Station,Contactless,Adult,Standard,Off-Peak,7,On Time,14,1,26347,26347,No
2fab73cc-fd60-474d-9fa6,Station,Credit Card,None,Standard,Advance,3,On Time,13,19,26348,26348,No
c2636f8d-44f5-4bb4-b81f,Station,Credit Card,None,Standard,Advance,3,On Time,13,19,26349,26349,No
d7acc109-ebea-407c-9c06,Online,Contactless,None,Standard,Off-Peak,53,On Time,15,32,26350,26350,No
e53dc9c8-5f59-436f-a796,Station,Credit Card,Adult,Standard,Advance,56,On Time,19,14,26351,26351,No
a63829c7-b368-4e24-a7a5,Online,Contactless,None,Standard,Advance,8,On Time,32,8,26352,26352,No
35107bbd-0f9b-40c5-93f4,Station,Credit Card,None,Standard,Advance,10,On Time,13,11,26353,26353,No
a9582dab-6e02-4fe4-ad33,Online,Credit Card,None,Standard,Advance,86,On Time,19,16,26354,26354,No
8e5739d3-14e2-4919-9ecf,Online,Credit Card,None,Standard,Advance,86,On Time,19,16,26355,26355,No
7da58ccc-4946-4252-bb44,Online,Credit Card,None,Standard,Advance,12,On Time,19,20,26356,26356,No
3fb8bb31-4e7e-4a5b-868b,Online,Contactless,Adult,Standard,Off-Peak,4,On Time,19,25,26357,26357,No
72fbf635-097f-4724-8c63,Online,Credit Card,None,Standard,Advance,12,On Time,19,20,26358,26358,No
cfc39f89-e93d-4f5f-8605,Station,Contactless,None,Standard,Off-Peak,53,On Time,15,32,26359,26359,No
e3631af5-8efd-4c09-b65e,Online,Contactless,Adult,Standard,Off-Peak,65,On Time,15,13,26360,26360,No
d2c85e0c-0a37-4abe-a13d,Online,Contactless,None,Standard,Off-Peak,4,On Time,19,13,26361,26361,No
094f9188-e9a4-4d10-ba47,Online,Credit Card,None,Standard,Off-Peak,12,On Time,17,1,26362,26362,No
30f52336-337d-4634-a190,Online,Credit Card,Disabled,Standard,Off-Peak,3,On Time,13,19,26363,26363,No
