Transaction ID,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station ID,Arrival Station ID,Time ID,Journey Status,Journey ID
1977e2e4-e82a-4efa-97d7,Online,Contactless,Disabled,First Class,Off-Peak,54,8,7,,On Time,
730c5ec1-0de9-406e-b5a3,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
0c46c46a-f98b-402e-abdb,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
60a31497-1668-4005-871c,Online,Contactless,Senior,Standard,Off-Peak,3,6,3,,On Time,
6a3cedc1-c8e8-4df6-b7dc,Online,Debit Card,Senior,Standard,Advance,8,1,10,,On Time,
51100adf-608f-4981-8674,Station,Contactless,,Standard,Advance,7,4,7,,On Time,
8b3c17cb-d523-4ce8-bb51,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
980edcf8-40c6-4d1b-af1a,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
0d889929-2a15-463e-bf93,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
26bf4f08-96c6-497e-8214,Station,Credit Card,,Standard,Advance,35,2,5,,Cancelled,
ad87f043-ae8a-4866-b7dc,Online,Credit Card,,Standard,Advance,18,1,9,,On Time,
e1eb194a-d015-454d-9ba5,Station,Credit Card,,Standard,Advance,3,3,6,,On Time,
e725e0db-d1ed-4b84-89cf,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
52f1162e-5e91-448a-9c3d,Online,Credit Card,,Standard,Advance,18,1,9,,On Time,
5d5650e4-2dc8-4e84-9bf9,Online,Contactless,,Standard,Advance,8,8,7,,On Time,
0f1f9c83-dfa1-4274-8cca,Station,Contactless,Adult,Standard,Advance,2,6,3,,On Time,
9e8b22d4-9712-488d-b9a6,Station,Credit Card,Disabled,First Class,Off-Peak,10,3,6,,On Time,
5656efd5-a060-4444-a700,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
522dcdb0-ef73-4f9e-bb68,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
7f92c99b-5d4f-4f21-865c,Online,Credit Card,,Standard,Advance,22,7,8,,On Time,
f8b9b1c7-2257-4eb0-902f,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
0c5a78a7-a43c-4437-bdf8,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
1e803da0-881c-48f8-866e,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
b345608c-515c-4a3f-8b85,Online,Contactless,,Standard,Advance,6,10,9,,On Time,
b5646f94-7eb3-4562-8bc8,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
a52485a7-a4a8-44b7-a907,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
f9ffce4b-9e04-46ba-8cfb,Online,Credit Card,,Standard,Advance,6,7,3,,On Time,
2e691621-dc84-43cb-9dce,Online,Contactless,,Standard,Advance,13,1,10,,On Time,
c22f69b5-d195-4974-a543,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
e1810caf-31de-421c-b3f1,Online,Contactless,,First Class,Off-Peak,80,8,7,,On Time,
d2c834bf-053d-4207-9209,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
b4f85163-e27b-4638-bc62,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
94d175ff-b99b-45a5-b6ed,Online,Credit Card,Adult,Standard,Advance,2,3,6,,On Time,
0e60ffff-de3a-4131-856e,Online,Credit Card,Senior,Standard,Advance,15,7,8,,On Time,
2865efdb-f3a3-45f5-82d7,Station,Debit Card,Adult,Standard,Off-Peak,11,7,6,,Delayed,
6b293ac3-545b-47b7-a70e,Station,Debit Card,Adult,Standard,Off-Peak,3,3,6,,Delayed,
37b7d300-a891-41fc-966a,Online,Contactless,Disabled,Standard,Off-Peak,7,4,7,,Cancelled,
22e95276-b32e-4898-9701,Online,Credit Card,Disabled,Standard,Off-Peak,13,1,10,,On Time,
519b3313-93a7-4c75-af8a,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
16fc7d06-5181-40d8-a798,Station,Contactless,,First Class,Advance,57,2,5,,On Time,
33d6fd6d-2d30-4abb-89ea,Station,Contactless,,Standard,Advance,3,3,6,,On Time,
acb9f1bb-ced0-417b-8c61,Online,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
5c803774-ad1d-4e25-b60b,Online,Contactless,Senior,Standard,Off-Peak,8,8,7,,On Time,
7a674e4c-4979-4dfa-b4bc,Online,Credit Card,Adult,Standard,Off-Peak,3,3,6,,On Time,
5fd67ff1-d241-472f-a064,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
a30989ac-e494-440e-a4fe,Station,Credit Card,,Standard,Off-Peak,19,10,1,,On Time,
3a125638-0090-46d5-9d69,Station,Contactless,Senior,Standard,Off-Peak,3,6,3,,On Time,
08582426-6b2d-4dfe-86c5,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
4e99c707-b97d-4839-b45a,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
83fca859-0566-40b3-acfd,Station,Contactless,Senior,Standard,Off-Peak,3,6,3,,On Time,
8e65f813-7644-4c8a-b4f3,Online,Contactless,,Standard,Advance,4,6,16,,On Time,
4c0365ee-862e-4def-bd05,Online,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
dbcd418f-50eb-499d-afb7,Online,Credit Card,Adult,Standard,Advance,2,3,6,,On Time,
a4f87077-9ab9-4ed9-97e2,Online,Contactless,,Standard,Advance,8,8,7,,On Time,
05dd6d53-d89c-4743-84ff,Online,Credit Card,Senior,First Class,Advance,38,2,5,,On Time,
96b7d562-4eb8-4e3e-86a0,Online,Credit Card,Senior,Standard,Off-Peak,3,6,3,,On Time,
fb92a918-fc2f-43d2-b8c7,Online,Credit Card,Senior,Standard,Off-Peak,3,6,3,,On Time,
a785ae37-3782-43ed-b209,Station,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
bd9852ad-1a45-472b-a654,Station,Debit Card,,Standard,Off-Peak,10,4,7,,On Time,
d5b07d08-32b9-425f-86db,Online,Contactless,Adult,First Class,Advance,10,6,18,,On Time,
980644f3-12e5-4f65-b7cd,Station,Contactless,,Standard,Advance,22,7,8,,On Time,
dae3195f-2839-43de-b2b9,Online,Credit Card,Adult,Standard,Off-Peak,8,8,7,,On Time,
f4cf798c-7cfe-4bbf-95c8,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
8fe08de7-2b53-4a99-b3d0,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
a404eb67-2a14-41ec-8c09,Online,Credit Card,Disabled,First Class,Off-Peak,57,2,5,,On Time,
f4a1be23-ba11-4213-91cf,Station,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
6646c3a1-2d0f-4afa-bd13,Station,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
2c61106a-4cf5-469f-b328,Station,Credit Card,Adult,Standard,Off-Peak,35,2,5,,On Time,
806c502e-f9a0-4690-82cb,Station,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
ce09ba44-1255-4922-905f,Station,Credit Card,Adult,Standard,Off-Peak,13,1,10,,On Time,
4d68fea2-17ce-4f0b-8322,Online,Contactless,,Standard,Advance,24,5,11,,On Time,
0c34708d-bb7d-402d-bd24,Online,Contactless,Adult,First Class,Off-Peak,29,7,6,,On Time,
d81e2cd7-c08e-402c-97e8,Station,Contactless,,Standard,Advance,13,1,10,,Cancelled,
dd204ec6-6938-41fa-860e,Online,Contactless,Adult,Standard,Off-Peak,11,7,6,,On Time,
f2f331ab-731d-46df-8369,Online,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
5c643984-f1c0-4119-8693,Online,Contactless,Adult,Standard,Off-Peak,23,8,26,,On Time,
293c97d9-85a4-43af-ad9e,Station,Contactless,Senior,Standard,Advance,2,6,3,,On Time,
8f0b01dc-3a7a-49ef-8d95,Station,Contactless,Senior,Standard,Advance,2,6,3,,On Time,
dc315fe2-c48f-4586-9f18,Station,Contactless,,Standard,Advance,13,10,1,,On Time,
5c11b270-3e1c-4607-a2a6,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
e23457af-017e-407d-b02b,Station,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
8d51c6c9-6cb2-4315-ba61,Station,Contactless,,First Class,Off-Peak,86,2,5,,On Time,
d9b466d5-fcbf-4f84-aa57,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
ecf80fd0-14b5-49a1-b125,Station,Credit Card,,Standard,Off-Peak,8,7,19,,On Time,
6d0f9e74-ad68-47be-81ed,Station,Credit Card,,Standard,Advance,24,5,24,,On Time,
3e94e50b-4fcf-47a7-a496,Station,Credit Card,,Standard,Off-Peak,113,3,4,,On Time,
d21a2f7e-c8aa-4e5c-9bd5,Station,Credit Card,,Standard,Advance,13,1,10,,Cancelled,
dce4d4c1-a5a4-4221-b129,Online,Credit Card,Senior,Standard,Off-Peak,3,3,6,,Cancelled,
ae66aa9c-5e1d-4e4f-8775,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
b698a3cc-5a77-41a8-88ac,Station,Credit Card,,Standard,Off-Peak,4,6,3,,Delayed,
5f0b1289-079f-4a73-9d3c,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
6e0276dd-01f2-4f42-bf98,Station,Credit Card,,Standard,Off-Peak,4,6,3,,Delayed,
5bd03916-92ce-4cfe-9323,Station,Credit Card,,Standard,Off-Peak,4,6,3,,Delayed,
dc41df34-670a-4b75-a981,Station,Credit Card,Adult,Standard,Advance,23,2,5,,On Time,
aa53dfa0-92d8-4572-9fb3,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
61445864-5564-4479-9115,Online,Credit Card,Disabled,Standard,Advance,4,4,7,,On Time,
a7749a6a-7a6b-4755-8147,Station,Contactless,,Standard,Advance,13,1,10,,On Time,
c2873249-9b47-4e55-aae7,Station,Contactless,,Standard,Advance,13,1,10,,On Time,
7073e5ee-3d39-4b81-b010,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
4129df83-70bb-4e2f-8b69,Station,Debit Card,Senior,Standard,Off-Peak,71,4,6,,On Time,
26ed4f40-5900-4553-b286,Online,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
550db131-8778-4fb9-8e06,Online,Contactless,,Standard,Off-Peak,4,6,3,,On Time,
f2f99b67-33f6-42cd-944b,Online,Debit Card,Senior,Standard,Off-Peak,13,1,10,,On Time,
92dccd74-ba7e-4f7d-8372,Online,Credit Card,Senior,Standard,Off-Peak,8,3,25,,On Time,
f91b043e-d9e3-4556-8dcf,Online,Credit Card,,Standard,Off-Peak,10,7,27,,On Time,
009aa905-9818-4e7d-b364,Online,Credit Card,,Standard,Off-Peak,4,7,29,,On Time,
413891b7-40be-4cdd-835d,Online,Debit Card,Senior,Standard,Off-Peak,4,10,28,,On Time,
f50d9339-7a18-4cc1-a7ed,Online,Credit Card,Senior,Standard,Off-Peak,8,3,25,,On Time,
08b00b34-705e-4390-901a,Online,Contactless,,Standard,Advance,7,4,7,,On Time,
dc2af689-51b4-499b-8383,Station,Credit Card,Adult,Standard,Advance,8,1,10,,On Time,
b80392f1-7723-494f-b255,Station,Debit Card,Disabled,Standard,Advance,4,4,7,,On Time,
f8003862-bda4-4487-9eb3,Station,Debit Card,Disabled,Standard,Advance,4,4,7,,On Time,
81a8d45f-cfc1-4188-b204,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
09600e08-c8a3-4e3e-aba3,Station,Credit Card,Adult,First Class,Advance,35,4,7,,On Time,
0909ef6f-3a8c-4078-8604,Station,Debit Card,Disabled,First Class,Advance,35,4,7,,On Time,
00af7474-b9de-4c52-8718,Online,Contactless,Adult,Standard,Advance,16,8,26,,On Time,
7d6614c0-b287-4389-9137,Online,Contactless,Adult,Standard,Advance,2,6,3,,On Time,
dc952164-d5aa-45fc-967f,Station,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
f7934935-086c-4be3-96c0,Station,Credit Card,Adult,Standard,Advance,4,7,3,,On Time,
cb60b245-0c40-4866-ab6f,Station,Credit Card,,Standard,Advance,35,2,5,,On Time,
e02efe60-079f-473f-b298,Online,Credit Card,Senior,Standard,Off-Peak,2,6,3,,On Time,
404ab52b-e458-4b11-9c4c,Online,Credit Card,Senior,Standard,Off-Peak,2,6,3,,On Time,
90ce9923-d342-4eb3-a2ba,Online,Credit Card,Senior,Standard,Off-Peak,2,6,3,,On Time,
78a5a22c-df8d-4b1a-9456,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
4f65b6cd-bb9a-449b-9955,Station,Credit Card,,Standard,Advance,8,8,7,,On Time,
cf27020a-01c3-4ab4-afc8,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
0d708a63-2ec8-4e1b-8760,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
c1ca1ade-af35-4514-91be,Station,Credit Card,,Standard,Off-Peak,4,6,3,,On Time,
681d59fe-d621-4f9b-b3f1,Online,Credit Card,Senior,Standard,Advance,4,10,9,,On Time,
cde91589-77c0-4a52-b9b8,Station,Contactless,,Standard,Advance,8,8,7,,On Time,
6bc36af6-4ecb-4958-a435,Station,Credit Card,,Standard,Off-Peak,4,6,3,,On Time,
df66a81c-3274-425a-bbac,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
58f8737b-412e-4dac-a9aa,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
3df18659-648e-495a-837e,Station,Debit Card,Adult,Standard,Advance,8,1,10,,On Time,
f2364e38-519d-42ce-8fda,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
69eea7ef-be22-45eb-943f,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
6f04d172-5e4d-4b67-a277,Online,Credit Card,Adult,Standard,Advance,2,3,6,,On Time,
0f6f8ec1-97f0-4b17-8f60,Station,Contactless,Adult,Standard,Advance,13,7,5,,On Time,
76d3827c-83b8-493c-9de1,Station,Contactless,Adult,Standard,Advance,13,7,5,,On Time,
9f93a777-3744-4733-a67c,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
3b1473ba-1317-4830-8088,Online,Credit Card,,Standard,Advance,5,7,14,,On Time,
b55bc8f7-838b-40da-8d0c,Online,Contactless,,Standard,Advance,3,6,3,,On Time,
d49d99fa-5330-4415-b87d,Online,Credit Card,,First Class,Advance,54,8,7,,On Time,
adbc98f9-ca23-4ab5-bed6,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
db516b3c-7029-4380-a543,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
56241315-c8c0-40a3-a636,Station,Debit Card,,Standard,Advance,35,2,5,,On Time,
5d9c1f75-7b67-4806-bcc7,Online,Credit Card,,Standard,Advance,5,7,14,,On Time,
59782641-3676-417c-9b8c,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
674b2701-3559-4770-865f,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
565bd43c-ff63-4131-a28f,Station,Debit Card,,Standard,Advance,35,2,5,,On Time,
4cbdf279-8841-4f8f-8c52,Station,Credit Card,Adult,Standard,Advance,5,8,7,,On Time,
3bdaf8a0-c6a4-453b-ae44,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
44d0b3d7-8663-4637-a90c,Online,Credit Card,,First Class,Advance,54,8,7,,On Time,
02f5af12-f079-4dc0-9159,Online,Credit Card,,First Class,Advance,54,8,7,,On Time,
ea1aa4b6-6614-4328-aefe,Station,Credit Card,Adult,Standard,Advance,5,8,7,,On Time,
1b53d4cb-f0ce-4793-9c1d,Station,Credit Card,Disabled,Standard,Off-Peak,13,1,10,,On Time,
68ae84f2-55ad-4398-b7c3,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
e5ba6ebf-1ffe-487b-be20,Station,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
ebe985d2-f4d1-4e28-95b9,Online,Credit Card,Adult,Standard,Advance,2,3,6,,On Time,
331829f7-5637-4bb1-8bc1,Station,Credit Card,Adult,Standard,Off-Peak,72,4,6,,On Time,
54063033-c315-425b-9ca8,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
37ad5a41-61a9-4f88-97be,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
02434d06-8657-41f1-9d25,Station,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
d41e1893-b071-4513-9cae,Online,Credit Card,,First Class,Advance,54,8,7,,On Time,
60f0e8cf-5867-4203-a315,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
009141ab-c638-415e-80eb,Online,Credit Card,Adult,Standard,Advance,8,1,10,,On Time,
10368434-0589-4a90-91e8,Online,Contactless,,Standard,Advance,7,4,7,,On Time,
5efb3bb7-007a-4eb1-9b9d,Online,Credit Card,,Standard,Advance,6,7,3,,On Time,
f4903397-a05d-414e-b36b,Station,Credit Card,,Standard,Advance,7,4,7,,On Time,
8d51e19c-a15f-464e-9026,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
927c3811-4921-49f3-8660,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
3436d738-9eba-438b-9748,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
d544b094-59ae-4503-83ae,Station,Credit Card,,Standard,Advance,8,8,7,,On Time,
6a5b06b8-e4d5-41fb-8192,Station,Credit Card,,First Class,Advance,57,2,5,,On Time,
3bca02d3-ed2c-4791-9b1c,Station,Credit Card,,Standard,Advance,7,4,7,,On Time,
7bceaab7-1079-4568-bd8c,Online,Credit Card,,Standard,Off-Peak,4,6,3,,Delayed,
a453ec5e-6cbb-4140-915a,Online,Credit Card,,Standard,Off-Peak,4,6,3,,Delayed,
cb3dc0fb-b7e7-4430-b827,Online,Contactless,,Standard,Off-Peak,10,4,7,,Cancelled,
31fcc35b-6c1b-4056-b627,Online,Credit Card,Adult,Standard,Off-Peak,8,8,7,,On Time,
db781a69-2245-424c-ae7c,Online,Credit Card,,First Class,Off-Peak,15,3,6,,On Time,
04f401a9-44a6-498c-8ced,Online,Contactless,Disabled,Standard,Advance,24,2,11,,On Time,
b49164b7-1677-4ce9-9392,Online,Contactless,Disabled,First Class,Advance,48,2,11,,On Time,
078563d2-c3e8-4173-a8fa,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
b04d6644-3169-47bc-b22d,Online,Credit Card,,Standard,Off-Peak,17,6,22,,On Time,
948b8e40-bf1b-484f-9930,Online,Credit Card,,Standard,Off-Peak,17,6,22,,On Time,
e59a452d-f731-4761-807d,Online,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
0fa5156e-fcf4-42e9-9136,Online,Contactless,Adult,First Class,Advance,72,4,6,,On Time,
8432341d-d5d8-4815-80c9,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
7759494d-c61a-4731-87c4,Online,Credit Card,Adult,Standard,Off-Peak,77,3,1,,Delayed,
0f84a036-d5a3-4454-b1b3,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
05c8090b-2957-44ad-8df4,Station,Credit Card,,Standard,Off-Peak,5,6,16,,On Time,
78f9db1c-4cea-434b-a058,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
709fb938-9741-4be0-9782,Station,Contactless,Disabled,Standard,Off-Peak,3,3,6,,On Time,
74d8e18d-4770-4a1f-bad7,Station,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
6f7bfc1f-359b-4063-8c00,Online,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
1410a60e-be04-4490-ab9d,Station,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
2a7e6a46-7cd8-4997-91da,Online,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
860771ef-2c4b-4e0c-9e77,Online,Credit Card,,Standard,Advance,12,6,22,,On Time,
55a5f0be-237e-4f6e-84b8,Station,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
4df2e296-d2dc-4f5f-b503,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
035709e4-8791-4cf0-b97a,Online,Contactless,,First Class,Off-Peak,78,4,7,,Cancelled,
097488bf-8401-4a51-b855,Online,Contactless,,Standard,Off-Peak,107,4,6,,On Time,
fa526140-d5fe-4d90-9aa1,Online,Credit Card,Senior,Standard,Off-Peak,8,3,25,,On Time,
2d2822ca-e259-4b4a-9d4c,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
79c82ea3-e59d-447a-b9a4,Online,Debit Card,Senior,Standard,Off-Peak,13,1,10,,On Time,
156bc21d-0284-47ec-852a,Online,Credit Card,Senior,Standard,Off-Peak,2,6,3,,On Time,
c41b9630-6136-4429-b9a1,Online,Credit Card,,Standard,Off-Peak,4,6,3,,On Time,
ae6f077f-4218-49c4-973b,Station,Credit Card,,Standard,Off-Peak,19,10,1,,On Time,
62257036-4bdb-41ba-9fd1,Station,Credit Card,,Standard,Advance,8,5,13,,Delayed,
d426f72c-9b3a-4671-9281,Station,Credit Card,,Standard,Off-Peak,107,4,6,,On Time,
f032d110-a710-483d-a779,Online,Credit Card,Adult,Standard,Off-Peak,7,4,7,,On Time,
c7a13335-a1b8-4ce2-8ff2,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
295a6e22-c4e9-4abb-af38,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
cd845fc1-bc0b-41ad-8090,Station,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
3c7a54df-05a6-435e-98f8,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
82fc4cc4-8f07-4cbe-921a,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
cad2ddc5-d193-4c7d-9bbf,Online,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
ad0697c8-d0a7-4908-908b,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
7b0ba27d-c73c-4024-accd,Station,Credit Card,,Standard,Off-Peak,4,6,3,,On Time,
4ed858c9-0c74-49f3-aded,Online,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
843ffcc7-ed50-4c15-8e39,Online,Credit Card,Senior,Standard,Off-Peak,35,2,5,,On Time,
9c8e9266-315e-4355-836c,Online,Credit Card,,First Class,Off-Peak,80,8,7,,On Time,
93523dd5-17b6-4b3c-a1e2,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
0e81c896-0e52-4599-9fe3,Online,Credit Card,Disabled,Standard,Off-Peak,34,5,23,,On Time,
67a5ec7a-a704-4415-ba59,Station,Contactless,,First Class,Advance,54,8,7,,Cancelled,
dd6800a8-af7a-42b6-a4d8,Station,Contactless,,Standard,Advance,8,8,7,,Cancelled,
841f1f49-d88d-47b7-b669,Online,Credit Card,,Standard,Advance,86,6,1,,On Time,
fd31821a-fdcf-4611-bdf6,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
785ccb22-0a5c-476b-9f2a,Online,Credit Card,,Standard,Off-Peak,14,10,21,,On Time,
b5117178-58f9-46de-b9a3,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
75b4e398-fccf-4252-a3e9,Online,Credit Card,,Standard,Off-Peak,50,5,23,,On Time,
e6ae709b-34b7-4d04-9d24,Online,Credit Card,Senior,Standard,Off-Peak,8,3,25,,On Time,
dfc8e8de-1420-4036-b923,Online,Credit Card,,First Class,Off-Peak,8,1,15,,On Time,
ed194bea-055e-4c35-bb87,Station,Contactless,,Standard,Advance,8,8,7,,Cancelled,
6947daf5-18de-4835-a188,Station,Credit Card,Disabled,Standard,Off-Peak,8,8,7,,On Time,
84cd991b-b0c7-4ef8-b4f8,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
6a52a0e8-5ceb-4673-bd93,Station,Contactless,,Standard,Advance,3,3,6,,On Time,
e2f363f5-bb06-4f0f-a6ee,Online,Contactless,,Standard,Off-Peak,8,10,9,,On Time,
83560fbc-cd39-4fd8-bc73,Station,Credit Card,,Standard,Off-Peak,113,3,4,,Cancelled,
36788c6d-a08c-4b0a-ad9a,Station,Credit Card,,Standard,Off-Peak,113,3,4,,Cancelled,
8b164214-11d8-40e2-8203,Online,Contactless,Adult,Standard,Advance,43,1,3,,On Time,
fe86128a-215d-4497-be0a,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
8ae4b073-90a9-4103-b5cc,Online,Contactless,Adult,Standard,Off-Peak,35,2,5,,On Time,
38a68e12-6daa-4302-96ed,Online,Contactless,Adult,Standard,Advance,2,6,3,,On Time,
2304cfed-d77c-4e03-887c,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
60f9e672-ba33-49c8-bc01,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
ec0c291f-ace1-4006-b606,Online,Credit Card,,Standard,Off-Peak,26,1,9,,On Time,
10392bd0-1433-4c61-8cbc,Online,Credit Card,,First Class,Off-Peak,47,1,9,,On Time,
cb6593d8-bc1e-436e-88ca,Online,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
a15f34ae-3841-41ec-b49a,Station,Contactless,Disabled,Standard,Off-Peak,7,4,7,,On Time,
c111bf63-3b01-47b2-8b67,Online,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
dbb197cd-a1a9-4790-b843,Station,Credit Card,Adult,Standard,Advance,43,2,3,,On Time,
a6008c80-3d3f-45f7-ae4f,Online,Credit Card,,First Class,Off-Peak,86,2,5,,On Time,
230f061a-e0b3-448b-8bb8,Online,Debit Card,Senior,First Class,Advance,18,1,10,,On Time,
a58f66a1-0162-4df3-9ea2,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
aa738e43-c6a4-4b7c-9aa0,Online,Debit Card,Senior,Standard,Advance,8,1,10,,On Time,
612befc9-48d6-4e09-ae16,Online,Credit Card,Senior,Standard,Advance,6,3,25,,On Time,
0fdb0df2-0db7-4d5d-b3d8,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
bcb937e1-b32f-4d69-ac0d,Online,Debit Card,Senior,Standard,Advance,8,1,10,,On Time,
5567959b-efc8-4994-a596,Online,Credit Card,,Standard,Advance,35,2,5,,Delayed,
4b4730aa-9d07-4891-bf5f,Online,Debit Card,Senior,Standard,Advance,8,1,10,,On Time,
8f3b75b9-632f-47af-a2da,Online,Credit Card,Adult,Standard,Advance,4,4,7,,On Time,
5b52ac91-1c8b-4a41-a011,Online,Credit Card,Disabled,Standard,Advance,15,7,8,,On Time,
dcd3fc8a-cbcb-4481-9788,Online,Credit Card,Disabled,Standard,Advance,21,8,17,,On Time,
63ae3d46-6f1d-4f92-9a5d,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
870efa8c-aa0b-445c-9ba6,Online,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
2f198572-d9ab-4d00-b8d3,Online,Credit Card,,Standard,Advance,18,1,9,,On Time,
52f5d535-4bac-4f93-b904,Station,Contactless,Adult,Standard,Advance,23,2,5,,On Time,
3280849f-e9ac-4561-9e25,Online,Contactless,,Standard,Advance,13,1,10,,On Time,
7b044f57-3825-4fc8-adbe,Station,Credit Card,,Standard,Advance,3,3,6,,On Time,
a75e783e-6da5-41be-801f,Online,Credit Card,,Standard,Advance,18,1,9,,On Time,
456375e6-5fec-409c-9579,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
e2acbb36-ab53-42ce-8223,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
ea5acfb4-8ce0-4817-85eb,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
494fc030-ee5d-4b7e-a73e,Station,Contactless,Adult,Standard,Off-Peak,35,2,5,,On Time,
ea86350c-dc9b-4c74-b07a,Online,Contactless,,Standard,Advance,3,6,3,,On Time,
f696e9e7-d921-4c05-bb4b,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
