Time ID,Purchase_Date,Time of Purchase,Date,Day,Month,Year,Time of Day,key
25415,4/7/2024,19:34:44,4/7/2024,7,4,2024,19:34:44,4/7/2024 19:34
25416,4/7/2024,19:42:40,4/7/2024,7,4,2024,19:42:40,4/7/2024 19:42
25417,4/7/2024,19:58:04,4/7/2024,7,4,2024,19:58:04,4/7/2024 19:58
25418,4/7/2024,20:00:58,4/7/2024,7,4,2024,20:00:58,4/7/2024 20:00
25419,4/7/2024,20:07:02,4/7/2024,7,4,2024,20:07:02,4/7/2024 20:07
25420,4/7/2024,20:07:26,4/7/2024,7,4,2024,20:07:26,4/7/2024 20:07
25421,4/7/2024,20:15:54,4/7/2024,7,4,2024,20:15:54,4/7/2024 20:15
25422,4/7/2024,20:16:28,4/7/2024,7,4,2024,20:16:28,4/7/2024 20:16
25423,4/7/2024,20:20:07,4/7/2024,7,4,2024,20:20:07,4/7/2024 20:20
25424,4/7/2024,20:21:31,4/7/2024,7,4,2024,20:21:31,4/7/2024 20:21
25425,4/7/2024,20:22:41,4/7/2024,7,4,2024,20:22:41,4/7/2024 20:22
25426,4/7/2024,20:23:59,4/7/2024,7,4,2024,20:23:59,4/7/2024 20:23
25427,4/7/2024,20:25:20,4/7/2024,7,4,2024,20:25:20,4/7/2024 20:25
25428,4/7/2024,20:27:54,4/7/2024,7,4,2024,20:27:54,4/7/2024 20:27
25429,4/7/2024,20:30:14,4/7/2024,7,4,2024,20:30:14,4/7/2024 20:30
25430,4/7/2024,20:31:02,4/7/2024,7,4,2024,20:31:02,4/7/2024 20:31
25431,4/7/2024,20:31:34,4/7/2024,7,4,2024,20:31:34,4/7/2024 20:31
25432,4/7/2024,20:37:58,4/7/2024,7,4,2024,20:37:58,4/7/2024 20:37
25433,4/7/2024,20:57:41,4/7/2024,7,4,2024,20:57:41,4/7/2024 20:57
25434,4/7/2024,21:22:10,4/7/2024,7,4,2024,21:22:10,4/7/2024 21:22
25435,4/7/2024,21:45:57,4/7/2024,7,4,2024,21:45:57,4/7/2024 21:45
25436,4/7/2024,21:50:29,4/7/2024,7,4,2024,21:50:29,4/7/2024 21:50
25437,4/7/2024,21:52:50,4/7/2024,7,4,2024,21:52:50,4/7/2024 21:52
25438,4/7/2024,21:52:58,4/7/2024,7,4,2024,21:52:58,4/7/2024 21:52
25439,4/7/2024,21:56:04,4/7/2024,7,4,2024,21:56:04,4/7/2024 21:56
25440,4/7/2024,22:44:32,4/7/2024,7,4,2024,22:44:32,4/7/2024 22:44
25441,4/7/2024,23:07:31,4/7/2024,7,4,2024,23:07:31,4/7/2024 23:07
25442,4/7/2024,23:07:55,4/7/2024,7,4,2024,23:07:55,4/7/2024 23:07
25443,4/7/2024,23:09:18,4/7/2024,7,4,2024,23:09:18,4/7/2024 23:09
25444,4/7/2024,23:39:28,4/7/2024,7,4,2024,23:39:28,4/7/2024 23:39
25445,4/7/2024,23:53:42,4/7/2024,7,4,2024,23:53:42,4/7/2024 23:53
25446,4/7/2024,23:57:02,4/7/2024,7,4,2024,23:57:02,4/7/2024 23:57
25447,4/7/2024,23:59:21,4/7/2024,7,4,2024,23:59:21,4/7/2024 23:59
25448,4/8/2024,0:05:15,4/8/2024,8,4,2024,0:05:15,4/8/2024 0:05
25449,4/8/2024,0:06:14,4/8/2024,8,4,2024,0:06:14,4/8/2024 0:06
25450,4/8/2024,0:20:55,4/8/2024,8,4,2024,0:20:55,4/8/2024 0:20
25451,4/8/2024,0:22:25,4/8/2024,8,4,2024,0:22:25,4/8/2024 0:22
25452,4/8/2024,0:24:15,4/8/2024,8,4,2024,0:24:15,4/8/2024 0:24
25453,4/8/2024,0:30:39,4/8/2024,8,4,2024,0:30:39,4/8/2024 0:30
25454,4/8/2024,0:34:52,4/8/2024,8,4,2024,0:34:52,4/8/2024 0:34
25455,4/8/2024,0:38:21,4/8/2024,8,4,2024,0:38:21,4/8/2024 0:38
25456,4/8/2024,0:39:48,4/8/2024,8,4,2024,0:39:48,4/8/2024 0:39
25457,4/8/2024,0:40:39,4/8/2024,8,4,2024,0:40:39,4/8/2024 0:40
25458,4/8/2024,0:42:06,4/8/2024,8,4,2024,0:42:06,4/8/2024 0:42
25459,4/8/2024,0:50:50,4/8/2024,8,4,2024,0:50:50,4/8/2024 0:50
25460,4/8/2024,1:00:18,4/8/2024,8,4,2024,1:00:18,4/8/2024 1:00
25461,4/8/2024,1:02:47,4/8/2024,8,4,2024,1:02:47,4/8/2024 1:02
25462,4/8/2024,1:11:36,4/8/2024,8,4,2024,1:11:36,4/8/2024 1:11
25463,4/8/2024,1:19:46,4/8/2024,8,4,2024,1:19:46,4/8/2024 1:19
25464,4/8/2024,1:20:02,4/8/2024,8,4,2024,1:20:02,4/8/2024 1:20
25465,4/8/2024,1:21:50,4/8/2024,8,4,2024,1:21:50,4/8/2024 1:21
25466,4/8/2024,1:27:57,4/8/2024,8,4,2024,1:27:57,4/8/2024 1:27
25467,4/8/2024,1:28:20,4/8/2024,8,4,2024,1:28:20,4/8/2024 1:28
25468,4/8/2024,1:33:02,4/8/2024,8,4,2024,1:33:02,4/8/2024 1:33
25469,4/8/2024,1:37:55,4/8/2024,8,4,2024,1:37:55,4/8/2024 1:37
25470,4/8/2024,1:39:26,4/8/2024,8,4,2024,1:39:26,4/8/2024 1:39
25471,4/8/2024,1:39:57,4/8/2024,8,4,2024,1:39:57,4/8/2024 1:39
25472,4/8/2024,1:58:15,4/8/2024,8,4,2024,1:58:15,4/8/2024 1:58
25473,4/8/2024,2:06:15,4/8/2024,8,4,2024,2:06:15,4/8/2024 2:06
25474,4/8/2024,2:48:38,4/8/2024,8,4,2024,2:48:38,4/8/2024 2:48
25475,4/8/2024,2:55:06,4/8/2024,8,4,2024,2:55:06,4/8/2024 2:55
25476,4/8/2024,3:07:42,4/8/2024,8,4,2024,3:07:42,4/8/2024 3:07
25477,4/8/2024,3:07:51,4/8/2024,8,4,2024,3:07:51,4/8/2024 3:07
25478,4/8/2024,3:07:58,4/8/2024,8,4,2024,3:07:58,4/8/2024 3:07
25479,4/8/2024,3:10:52,4/8/2024,8,4,2024,3:10:52,4/8/2024 3:10
25480,4/8/2024,3:11:39,4/8/2024,8,4,2024,3:11:39,4/8/2024 3:11
25481,4/8/2024,3:13:51,4/8/2024,8,4,2024,3:13:51,4/8/2024 3:13
25482,4/8/2024,3:14:07,4/8/2024,8,4,2024,3:14:07,4/8/2024 3:14
25483,4/8/2024,3:23:22,4/8/2024,8,4,2024,3:23:22,4/8/2024 3:23
25484,4/8/2024,3:30:37,4/8/2024,8,4,2024,3:30:37,4/8/2024 3:30
25485,4/8/2024,3:32:46,4/8/2024,8,4,2024,3:32:46,4/8/2024 3:32
25486,4/8/2024,3:34:17,4/8/2024,8,4,2024,3:34:17,4/8/2024 3:34
25487,4/8/2024,3:37:12,4/8/2024,8,4,2024,3:37:12,4/8/2024 3:37
25488,4/8/2024,3:51:18,4/8/2024,8,4,2024,3:51:18,4/8/2024 3:51
25489,4/8/2024,3:54:02,4/8/2024,8,4,2024,3:54:02,4/8/2024 3:54
25490,4/8/2024,4:11:25,4/8/2024,8,4,2024,4:11:25,4/8/2024 4:11
25491,4/8/2024,4:19:52,4/8/2024,8,4,2024,4:19:52,4/8/2024 4:19
25492,4/8/2024,4:49:16,4/8/2024,8,4,2024,4:49:16,4/8/2024 4:49
25493,4/8/2024,4:50:43,4/8/2024,8,4,2024,4:50:43,4/8/2024 4:50
25494,4/8/2024,4:54:52,4/8/2024,8,4,2024,4:54:52,4/8/2024 4:54
25495,4/8/2024,4:58:45,4/8/2024,8,4,2024,4:58:45,4/8/2024 4:58
25496,4/8/2024,5:03:01,4/8/2024,8,4,2024,5:03:01,4/8/2024 5:03
25497,4/8/2024,5:11:26,4/8/2024,8,4,2024,5:11:26,4/8/2024 5:11
25498,4/8/2024,5:12:32,4/8/2024,8,4,2024,5:12:32,4/8/2024 5:12
25499,4/8/2024,5:12:45,4/8/2024,8,4,2024,5:12:45,4/8/2024 5:12
25500,4/8/2024,5:18:08,4/8/2024,8,4,2024,5:18:08,4/8/2024 5:18
25501,4/8/2024,5:19:59,4/8/2024,8,4,2024,5:19:59,4/8/2024 5:19
25502,4/8/2024,5:20:29,4/8/2024,8,4,2024,5:20:29,4/8/2024 5:20
25503,4/8/2024,5:44:03,4/8/2024,8,4,2024,5:44:03,4/8/2024 5:44
25504,4/8/2024,5:46:24,4/8/2024,8,4,2024,5:46:24,4/8/2024 5:46
25505,4/8/2024,6:00:57,4/8/2024,8,4,2024,6:00:57,4/8/2024 6:00
25506,4/8/2024,6:00:58,4/8/2024,8,4,2024,6:00:58,4/8/2024 6:00
25507,4/8/2024,6:02:58,4/8/2024,8,4,2024,6:02:58,4/8/2024 6:02
25508,4/8/2024,6:04:25,4/8/2024,8,4,2024,6:04:25,4/8/2024 6:04
25509,4/8/2024,6:06:57,4/8/2024,8,4,2024,6:06:57,4/8/2024 6:06
25510,4/8/2024,6:08:46,4/8/2024,8,4,2024,6:08:46,4/8/2024 6:08
25511,4/8/2024,6:08:59,4/8/2024,8,4,2024,6:08:59,4/8/2024 6:08
25512,4/8/2024,6:10:49,4/8/2024,8,4,2024,6:10:49,4/8/2024 6:10
25513,4/8/2024,6:11:13,4/8/2024,8,4,2024,6:11:13,4/8/2024 6:11
25514,4/8/2024,6:11:23,4/8/2024,8,4,2024,6:11:23,4/8/2024 6:11
25515,4/8/2024,6:12:32,4/8/2024,8,4,2024,6:12:32,4/8/2024 6:12
25516,4/8/2024,6:14:07,4/8/2024,8,4,2024,6:14:07,4/8/2024 6:14
25517,4/8/2024,6:14:19,4/8/2024,8,4,2024,6:14:19,4/8/2024 6:14
25518,4/8/2024,6:14:24,4/8/2024,8,4,2024,6:14:24,4/8/2024 6:14
25519,4/8/2024,6:34:06,4/8/2024,8,4,2024,6:34:06,4/8/2024 6:34
25520,4/8/2024,6:35:06,4/8/2024,8,4,2024,6:35:06,4/8/2024 6:35
25521,4/8/2024,6:36:38,4/8/2024,8,4,2024,6:36:38,4/8/2024 6:36
25522,4/8/2024,6:38:27,4/8/2024,8,4,2024,6:38:27,4/8/2024 6:38
25523,4/8/2024,6:42:00,4/8/2024,8,4,2024,6:42:00,4/8/2024 6:42
25524,4/8/2024,6:44:08,4/8/2024,8,4,2024,6:44:08,4/8/2024 6:44
25525,4/8/2024,6:54:43,4/8/2024,8,4,2024,6:54:43,4/8/2024 6:54
25526,4/8/2024,7:03:11,4/8/2024,8,4,2024,7:03:11,4/8/2024 7:03
25527,4/8/2024,7:05:43,4/8/2024,8,4,2024,7:05:43,4/8/2024 7:05
25528,4/8/2024,7:09:01,4/8/2024,8,4,2024,7:09:01,4/8/2024 7:09
25529,4/8/2024,7:09:37,4/8/2024,8,4,2024,7:09:37,4/8/2024 7:09
25530,4/8/2024,7:11:32,4/8/2024,8,4,2024,7:11:32,4/8/2024 7:11
25531,4/8/2024,7:15:16,4/8/2024,8,4,2024,7:15:16,4/8/2024 7:15
25532,4/8/2024,7:15:33,4/8/2024,8,4,2024,7:15:33,4/8/2024 7:15
25533,4/8/2024,7:15:44,4/8/2024,8,4,2024,7:15:44,4/8/2024 7:15
25534,4/8/2024,7:18:05,4/8/2024,8,4,2024,7:18:05,4/8/2024 7:18
25535,4/8/2024,7:19:07,4/8/2024,8,4,2024,7:19:07,4/8/2024 7:19
25536,4/8/2024,7:22:17,4/8/2024,8,4,2024,7:22:17,4/8/2024 7:22
25537,4/8/2024,7:23:09,4/8/2024,8,4,2024,7:23:09,4/8/2024 7:23
25538,4/8/2024,7:25:00,4/8/2024,8,4,2024,7:25:00,4/8/2024 7:25
25539,4/8/2024,7:26:30,4/8/2024,8,4,2024,7:26:30,4/8/2024 7:26
25540,4/8/2024,7:30:35,4/8/2024,8,4,2024,7:30:35,4/8/2024 7:30
25541,4/8/2024,7:32:05,4/8/2024,8,4,2024,7:32:05,4/8/2024 7:32
25542,4/8/2024,7:44:23,4/8/2024,8,4,2024,7:44:23,4/8/2024 7:44
25543,4/8/2024,7:48:29,4/8/2024,8,4,2024,7:48:29,4/8/2024 7:48
25544,4/8/2024,7:54:46,4/8/2024,8,4,2024,7:54:46,4/8/2024 7:54
25545,4/8/2024,7:55:06,4/8/2024,8,4,2024,7:55:06,4/8/2024 7:55
25546,4/8/2024,7:55:23,4/8/2024,8,4,2024,7:55:23,4/8/2024 7:55
25547,4/8/2024,7:58:21,4/8/2024,8,4,2024,7:58:21,4/8/2024 7:58
25548,4/8/2024,8:00:31,4/8/2024,8,4,2024,8:00:31,4/8/2024 8:00
25549,4/8/2024,8:03:06,4/8/2024,8,4,2024,8:03:06,4/8/2024 8:03
25550,4/8/2024,8:03:44,4/8/2024,8,4,2024,8:03:44,4/8/2024 8:03
25551,4/8/2024,8:09:42,4/8/2024,8,4,2024,8:09:42,4/8/2024 8:09
25552,4/8/2024,8:11:13,4/8/2024,8,4,2024,8:11:13,4/8/2024 8:11
25553,4/8/2024,8:13:33,4/8/2024,8,4,2024,8:13:33,4/8/2024 8:13
25554,4/8/2024,8:13:35,4/8/2024,8,4,2024,8:13:35,4/8/2024 8:13
25555,4/8/2024,8:17:05,4/8/2024,8,4,2024,8:17:05,4/8/2024 8:17
25556,4/8/2024,8:17:12,4/8/2024,8,4,2024,8:17:12,4/8/2024 8:17
25557,4/8/2024,8:19:07,4/8/2024,8,4,2024,8:19:07,4/8/2024 8:19
25558,4/8/2024,8:21:11,4/8/2024,8,4,2024,8:21:11,4/8/2024 8:21
25559,4/8/2024,8:21:19,4/8/2024,8,4,2024,8:21:19,4/8/2024 8:21
25560,4/8/2024,8:21:35,4/8/2024,8,4,2024,8:21:35,4/8/2024 8:21
25561,4/8/2024,8:21:57,4/8/2024,8,4,2024,8:21:57,4/8/2024 8:21
25562,4/8/2024,8:24:07,4/8/2024,8,4,2024,8:24:07,4/8/2024 8:24
25563,4/8/2024,8:42:12,4/8/2024,8,4,2024,8:42:12,4/8/2024 8:42
25564,4/8/2024,9:10:41,4/8/2024,8,4,2024,9:10:41,4/8/2024 9:10
25565,4/8/2024,9:12:23,4/8/2024,8,4,2024,9:12:23,4/8/2024 9:12
25566,4/8/2024,9:14:58,4/8/2024,8,4,2024,9:14:58,4/8/2024 9:14
25567,4/8/2024,9:23:02,4/8/2024,8,4,2024,9:23:02,4/8/2024 9:23
25568,4/8/2024,9:25:43,4/8/2024,8,4,2024,9:25:43,4/8/2024 9:25
25569,4/8/2024,9:29:20,4/8/2024,8,4,2024,9:29:20,4/8/2024 9:29
25570,4/8/2024,9:30:38,4/8/2024,8,4,2024,9:30:38,4/8/2024 9:30
25571,4/8/2024,9:31:13,4/8/2024,8,4,2024,9:31:13,4/8/2024 9:31
25572,4/8/2024,9:31:27,4/8/2024,8,4,2024,9:31:27,4/8/2024 9:31
25573,4/8/2024,9:32:53,4/8/2024,8,4,2024,9:32:53,4/8/2024 9:32
25574,4/8/2024,9:33:17,4/8/2024,8,4,2024,9:33:17,4/8/2024 9:33
25575,4/8/2024,9:35:17,4/8/2024,8,4,2024,9:35:17,4/8/2024 9:35
25576,4/8/2024,9:35:43,4/8/2024,8,4,2024,9:35:43,4/8/2024 9:35
25577,4/8/2024,9:35:47,4/8/2024,8,4,2024,9:35:47,4/8/2024 9:35
25578,4/8/2024,9:36:07,4/8/2024,8,4,2024,9:36:07,4/8/2024 9:36
25579,4/8/2024,9:37:06,4/8/2024,8,4,2024,9:37:06,4/8/2024 9:37
25580,4/8/2024,9:37:40,4/8/2024,8,4,2024,9:37:40,4/8/2024 9:37
25581,4/8/2024,9:37:51,4/8/2024,8,4,2024,9:37:51,4/8/2024 9:37
25582,4/8/2024,9:37:57,4/8/2024,8,4,2024,9:37:57,4/8/2024 9:37
25583,4/8/2024,9:39:23,4/8/2024,8,4,2024,9:39:23,4/8/2024 9:39
25584,4/8/2024,9:40:24,4/8/2024,8,4,2024,9:40:24,4/8/2024 9:40
25585,4/8/2024,9:42:07,4/8/2024,8,4,2024,9:42:07,4/8/2024 9:42
25586,4/8/2024,9:43:36,4/8/2024,8,4,2024,9:43:36,4/8/2024 9:43
25587,4/8/2024,9:44:07,4/8/2024,8,4,2024,9:44:07,4/8/2024 9:44
25588,4/8/2024,9:44:32,4/8/2024,8,4,2024,9:44:32,4/8/2024 9:44
25589,4/8/2024,9:56:45,4/8/2024,8,4,2024,9:56:45,4/8/2024 9:56
25590,4/8/2024,9:57:30,4/8/2024,8,4,2024,9:57:30,4/8/2024 9:57
25591,4/8/2024,10:16:09,4/8/2024,8,4,2024,10:16:09,4/8/2024 10:16
25592,4/8/2024,10:23:48,4/8/2024,8,4,2024,10:23:48,4/8/2024 10:23
25593,4/8/2024,10:28:17,4/8/2024,8,4,2024,10:28:17,4/8/2024 10:28
25594,4/8/2024,10:29:38,4/8/2024,8,4,2024,10:29:38,4/8/2024 10:29
25595,4/8/2024,10:29:40,4/8/2024,8,4,2024,10:29:40,4/8/2024 10:29
25596,4/8/2024,10:32:25,4/8/2024,8,4,2024,10:32:25,4/8/2024 10:32
25597,4/8/2024,10:33:54,4/8/2024,8,4,2024,10:33:54,4/8/2024 10:33
25598,4/8/2024,10:37:26,4/8/2024,8,4,2024,10:37:26,4/8/2024 10:37
25599,4/8/2024,10:37:58,4/8/2024,8,4,2024,10:37:58,4/8/2024 10:37
25600,4/8/2024,10:39:01,4/8/2024,8,4,2024,10:39:01,4/8/2024 10:39
25601,4/8/2024,10:41:23,4/8/2024,8,4,2024,10:41:23,4/8/2024 10:41
25602,4/8/2024,10:41:54,4/8/2024,8,4,2024,10:41:54,4/8/2024 10:41
25603,4/8/2024,10:56:17,4/8/2024,8,4,2024,10:56:17,4/8/2024 10:56
25604,4/8/2024,11:17:14,4/8/2024,8,4,2024,11:17:14,4/8/2024 11:17
25605,4/8/2024,11:24:29,4/8/2024,8,4,2024,11:24:29,4/8/2024 11:24
25606,4/8/2024,11:37:25,4/8/2024,8,4,2024,11:37:25,4/8/2024 11:37
25607,4/8/2024,11:45:04,4/8/2024,8,4,2024,11:45:04,4/8/2024 11:45
25608,4/8/2024,11:54:02,4/8/2024,8,4,2024,11:54:02,4/8/2024 11:54
25609,4/8/2024,11:54:43,4/8/2024,8,4,2024,11:54:43,4/8/2024 11:54
25610,4/8/2024,11:56:05,4/8/2024,8,4,2024,11:56:05,4/8/2024 11:56
25611,4/8/2024,12:03:08,4/8/2024,8,4,2024,12:03:08,4/8/2024 12:03
25612,4/8/2024,12:20:03,4/8/2024,8,4,2024,12:20:03,4/8/2024 12:20
25613,4/8/2024,12:20:11,4/8/2024,8,4,2024,12:20:11,4/8/2024 12:20
25614,4/8/2024,12:28:29,4/8/2024,8,4,2024,12:28:29,4/8/2024 12:28
25615,4/8/2024,12:30:08,4/8/2024,8,4,2024,12:30:08,4/8/2024 12:30
25616,4/8/2024,12:32:30,4/8/2024,8,4,2024,12:32:30,4/8/2024 12:32
25617,4/8/2024,12:39:30,4/8/2024,8,4,2024,12:39:30,4/8/2024 12:39
25618,4/8/2024,12:46:23,4/8/2024,8,4,2024,12:46:23,4/8/2024 12:46
25619,4/8/2024,13:32:31,4/8/2024,8,4,2024,13:32:31,4/8/2024 13:32
25620,4/8/2024,13:36:24,4/8/2024,8,4,2024,13:36:24,4/8/2024 13:36
25621,4/8/2024,13:37:40,4/8/2024,8,4,2024,13:37:40,4/8/2024 13:37
25622,4/8/2024,13:42:50,4/8/2024,8,4,2024,13:42:50,4/8/2024 13:42
25623,4/8/2024,13:54:11,4/8/2024,8,4,2024,13:54:11,4/8/2024 13:54
25624,4/8/2024,14:08:51,4/8/2024,8,4,2024,14:08:51,4/8/2024 14:08
25625,4/8/2024,14:15:48,4/8/2024,8,4,2024,14:15:48,4/8/2024 14:15
25626,4/8/2024,14:15:54,4/8/2024,8,4,2024,14:15:54,4/8/2024 14:15
25627,4/8/2024,14:17:13,4/8/2024,8,4,2024,14:17:13,4/8/2024 14:17
25628,4/8/2024,14:28:23,4/8/2024,8,4,2024,14:28:23,4/8/2024 14:28
25629,4/8/2024,14:37:03,4/8/2024,8,4,2024,14:37:03,4/8/2024 14:37
25630,4/8/2024,14:37:26,4/8/2024,8,4,2024,14:37:26,4/8/2024 14:37
25631,4/8/2024,14:37:39,4/8/2024,8,4,2024,14:37:39,4/8/2024 14:37
25632,4/8/2024,14:39:08,4/8/2024,8,4,2024,14:39:08,4/8/2024 14:39
25633,4/8/2024,14:42:51,4/8/2024,8,4,2024,14:42:51,4/8/2024 14:42
25634,4/8/2024,14:44:44,4/8/2024,8,4,2024,14:44:44,4/8/2024 14:44
25635,4/8/2024,14:44:56,4/8/2024,8,4,2024,14:44:56,4/8/2024 14:44
25636,4/8/2024,14:46:18,4/8/2024,8,4,2024,14:46:18,4/8/2024 14:46
25637,4/8/2024,14:47:16,4/8/2024,8,4,2024,14:47:16,4/8/2024 14:47
25638,4/8/2024,15:03:17,4/8/2024,8,4,2024,15:03:17,4/8/2024 15:03
25639,4/8/2024,15:04:21,4/8/2024,8,4,2024,15:04:21,4/8/2024 15:04
25640,4/8/2024,15:14:33,4/8/2024,8,4,2024,15:14:33,4/8/2024 15:14
25641,4/8/2024,15:16:40,4/8/2024,8,4,2024,15:16:40,4/8/2024 15:16
25642,4/8/2024,15:23:21,4/8/2024,8,4,2024,15:23:21,4/8/2024 15:23
25643,4/8/2024,15:27:39,4/8/2024,8,4,2024,15:27:39,4/8/2024 15:27
25644,4/8/2024,15:36:10,4/8/2024,8,4,2024,15:36:10,4/8/2024 15:36
25645,4/8/2024,15:41:06,4/8/2024,8,4,2024,15:41:06,4/8/2024 15:41
25646,4/8/2024,15:46:43,4/8/2024,8,4,2024,15:46:43,4/8/2024 15:46
25647,4/8/2024,15:49:03,4/8/2024,8,4,2024,15:49:03,4/8/2024 15:49
25648,4/8/2024,15:49:16,4/8/2024,8,4,2024,15:49:16,4/8/2024 15:49
25649,4/8/2024,15:49:50,4/8/2024,8,4,2024,15:49:50,4/8/2024 15:49
25650,4/8/2024,15:50:00,4/8/2024,8,4,2024,15:50:00,4/8/2024 15:50
25651,4/8/2024,15:59:25,4/8/2024,8,4,2024,15:59:25,4/8/2024 15:59
25652,4/8/2024,16:01:52,4/8/2024,8,4,2024,16:01:52,4/8/2024 16:01
25653,4/8/2024,16:02:28,4/8/2024,8,4,2024,16:02:28,4/8/2024 16:02
25654,4/8/2024,16:05:27,4/8/2024,8,4,2024,16:05:27,4/8/2024 16:05
25655,4/8/2024,16:05:36,4/8/2024,8,4,2024,16:05:36,4/8/2024 16:05
25656,4/8/2024,16:07:10,4/8/2024,8,4,2024,16:07:10,4/8/2024 16:07
25657,4/8/2024,16:08:38,4/8/2024,8,4,2024,16:08:38,4/8/2024 16:08
25658,4/8/2024,16:09:45,4/8/2024,8,4,2024,16:09:45,4/8/2024 16:09
25659,4/8/2024,16:13:51,4/8/2024,8,4,2024,16:13:51,4/8/2024 16:13
25660,4/8/2024,16:16:52,4/8/2024,8,4,2024,16:16:52,4/8/2024 16:16
25661,4/8/2024,16:17:59,4/8/2024,8,4,2024,16:17:59,4/8/2024 16:17
25662,4/8/2024,16:22:55,4/8/2024,8,4,2024,16:22:55,4/8/2024 16:22
25663,4/8/2024,16:25:32,4/8/2024,8,4,2024,16:25:32,4/8/2024 16:25
25664,4/8/2024,16:29:50,4/8/2024,8,4,2024,16:29:50,4/8/2024 16:29
25665,4/8/2024,17:00:18,4/8/2024,8,4,2024,17:00:18,4/8/2024 17:00
25666,4/8/2024,17:00:27,4/8/2024,8,4,2024,17:00:27,4/8/2024 17:00
25667,4/8/2024,17:02:35,4/8/2024,8,4,2024,17:02:35,4/8/2024 17:02
25668,4/8/2024,17:06:27,4/8/2024,8,4,2024,17:06:27,4/8/2024 17:06
25669,4/8/2024,17:09:14,4/8/2024,8,4,2024,17:09:14,4/8/2024 17:09
25670,4/8/2024,17:13:59,4/8/2024,8,4,2024,17:13:59,4/8/2024 17:13
25671,4/8/2024,17:15:23,4/8/2024,8,4,2024,17:15:23,4/8/2024 17:15
25672,4/8/2024,17:15:38,4/8/2024,8,4,2024,17:15:38,4/8/2024 17:15
25673,4/8/2024,17:16:26,4/8/2024,8,4,2024,17:16:26,4/8/2024 17:16
25674,4/8/2024,17:16:52,4/8/2024,8,4,2024,17:16:52,4/8/2024 17:16
25675,4/8/2024,17:17:08,4/8/2024,8,4,2024,17:17:08,4/8/2024 17:17
25676,4/8/2024,17:23:53,4/8/2024,8,4,2024,17:23:53,4/8/2024 17:23
25677,4/8/2024,17:27:09,4/8/2024,8,4,2024,17:27:09,4/8/2024 17:27
25678,4/8/2024,17:30:11,4/8/2024,8,4,2024,17:30:11,4/8/2024 17:30
25679,4/8/2024,17:33:05,4/8/2024,8,4,2024,17:33:05,4/8/2024 17:33
25680,4/8/2024,17:33:26,4/8/2024,8,4,2024,17:33:26,4/8/2024 17:33
25681,4/8/2024,17:34:11,4/8/2024,8,4,2024,17:34:11,4/8/2024 17:34
25682,4/8/2024,17:34:31,4/8/2024,8,4,2024,17:34:31,4/8/2024 17:34
25683,4/8/2024,17:35:09,4/8/2024,8,4,2024,17:35:09,4/8/2024 17:35
25684,4/8/2024,17:35:49,4/8/2024,8,4,2024,17:35:49,4/8/2024 17:35
25685,4/8/2024,17:41:50,4/8/2024,8,4,2024,17:41:50,4/8/2024 17:41
25686,4/8/2024,17:46:27,4/8/2024,8,4,2024,17:46:27,4/8/2024 17:46
25687,4/8/2024,17:46:52,4/8/2024,8,4,2024,17:46:52,4/8/2024 17:46
25688,4/8/2024,17:53:08,4/8/2024,8,4,2024,17:53:08,4/8/2024 17:53
25689,4/8/2024,17:53:25,4/8/2024,8,4,2024,17:53:25,4/8/2024 17:53
25690,4/8/2024,17:58:48,4/8/2024,8,4,2024,17:58:48,4/8/2024 17:58
25691,4/8/2024,18:19:53,4/8/2024,8,4,2024,18:19:53,4/8/2024 18:19
25692,4/8/2024,18:20:21,4/8/2024,8,4,2024,18:20:21,4/8/2024 18:20
25693,4/8/2024,18:31:49,4/8/2024,8,4,2024,18:31:49,4/8/2024 18:31
25694,4/8/2024,18:33:49,4/8/2024,8,4,2024,18:33:49,4/8/2024 18:33
25695,4/8/2024,18:36:47,4/8/2024,8,4,2024,18:36:47,4/8/2024 18:36
25696,4/8/2024,18:41:20,4/8/2024,8,4,2024,18:41:20,4/8/2024 18:41
25697,4/8/2024,18:45:25,4/8/2024,8,4,2024,18:45:25,4/8/2024 18:45
25698,4/8/2024,18:45:30,4/8/2024,8,4,2024,18:45:30,4/8/2024 18:45
25699,4/8/2024,18:45:47,4/8/2024,8,4,2024,18:45:47,4/8/2024 18:45
25700,4/8/2024,18:50:38,4/8/2024,8,4,2024,18:50:38,4/8/2024 18:50
25701,4/8/2024,18:54:34,4/8/2024,8,4,2024,18:54:34,4/8/2024 18:54
25702,4/8/2024,19:19:21,4/8/2024,8,4,2024,19:19:21,4/8/2024 19:19
25703,4/8/2024,19:21:26,4/8/2024,8,4,2024,19:21:26,4/8/2024 19:21
25704,4/8/2024,19:22:13,4/8/2024,8,4,2024,19:22:13,4/8/2024 19:22
25705,4/8/2024,19:24:17,4/8/2024,8,4,2024,19:24:17,4/8/2024 19:24
25706,4/8/2024,19:26:20,4/8/2024,8,4,2024,19:26:20,4/8/2024 19:26
25707,4/8/2024,19:28:59,4/8/2024,8,4,2024,19:28:59,4/8/2024 19:28
25708,4/8/2024,19:34:03,4/8/2024,8,4,2024,19:34:03,4/8/2024 19:34
25709,4/8/2024,19:38:27,4/8/2024,8,4,2024,19:38:27,4/8/2024 19:38
25710,4/8/2024,20:00:15,4/8/2024,8,4,2024,20:00:15,4/8/2024 20:00
25711,4/8/2024,20:01:17,4/8/2024,8,4,2024,20:01:17,4/8/2024 20:01
